rhoc,M,R,Lambda,I
6.574241667221293750e+14,1.323572450773504272e+00,1.323055906412833416e+01,8.466386238558869763e+02,1.521431414708070751e+00
6.663407120934816250e+14,1.342232229498235396e+00,1.321377146130359925e+01,7.733466773138934514e+02,1.547543261775233825e+00
6.753800724280512500e+14,1.360892008222966520e+00,1.319660193047174523e+01,7.066808679471754431e+02,1.573653280335054250e+00
6.845446616618728750e+14,1.379551786947697645e+00,1.317902629440238726e+01,6.460771992026368480e+02,1.599754076331173946e+00
6.938486240353641250e+14,1.398211565672428769e+00,1.316102173300782852e+01,5.908660844540994503e+02,1.625838220531726996e+00
7.032993235543365000e+14,1.416871344397159893e+00,1.314256272124812241e+01,5.405500598152563043e+02,1.651897341762283755e+00
7.128965949914996250e+14,1.435531123121891239e+00,1.312362417062720610e+01,4.946333498526938683e+02,1.677923473659589604e+00
7.226491798544950000e+14,1.454190901846622364e+00,1.310418049451345190e+01,4.527139426928084163e+02,1.703907899809233184e+00
7.325744947516512500e+14,1.472850680571353488e+00,1.308420451558647457e+01,4.144542651725737414e+02,1.729841134697584826e+00
7.426832135423478750e+14,1.491510459296084612e+00,1.306366867279519539e+01,3.794757542973637214e+02,1.755713393142700696e+00
7.529758108251318750e+14,1.510170238020815736e+00,1.304254287016373048e+01,3.474762941355506882e+02,1.781515399210165329e+00
7.634695750665115000e+14,1.528830016745546860e+00,1.302079523914636638e+01,3.181549797434935840e+02,1.807234578162472127e+00
7.741767500424212500e+14,1.547489795470277985e+00,1.299839350736292687e+01,2.913898805296039427e+02,1.832860063640429749e+00
7.851085178970616250e+14,1.566149574195009331e+00,1.297530323911829875e+01,2.668286798131581463e+02,1.858379615992985956e+00
7.962800040765395000e+14,1.584809352919740455e+00,1.295148726024770625e+01,2.443196421523514630e+02,1.883779326121810982e+00
8.077090611424101250e+14,1.603469131644471579e+00,1.292690469757392790e+01,2.236976057196246188e+02,1.909045322092247199e+00
8.194122388983176250e+14,1.622128910369202703e+00,1.290151405077474500e+01,2.047707818259751775e+02,1.934162037598811557e+00
8.314034093475711250e+14,1.640788689093933828e+00,1.287526838204943225e+01,1.874195730816759635e+02,1.959113024922836788e+00
8.437041426596533750e+14,1.659448467818664952e+00,1.284811803319687762e+01,1.714673057578224871e+02,1.983880127583231623e+00
8.563402334011642500e+14,1.678108246543396076e+00,1.282000769697091513e+01,1.568052502303606843e+02,2.008443875436181969e+00
8.693374674157916250e+14,1.696768025268127422e+00,1.279087903289797623e+01,1.433489587626536661e+02,2.032783139869703604e+00
8.827233795308717500e+14,1.715427803992858546e+00,1.276066677360698698e+01,1.309703606742472459e+02,2.056874616744851725e+00
8.965197690922015000e+14,1.734087582717589671e+00,1.272929687174926627e+01,1.195951773805531388e+02,2.080692285564443189e+00
9.107657233857588750e+14,1.752747361442320795e+00,1.269669081090400198e+01,1.091376531578247580e+02,2.104208202198652788e+00
9.255039122010303750e+14,1.771407140167051919e+00,1.266275891316190894e+01,9.952032600568654175e+01,2.127390738308643670e+00
9.407799230396755000e+14,1.790066918891783043e+00,1.262740082664990204e+01,9.067431547238169287e+01,2.150204887693211830e+00
9.566408879550927500e+14,1.808726697616514167e+00,1.259050272062696152e+01,8.252466807347573763e+01,2.172610936587503261e+00
9.731408989160195000e+14,1.827386476341245514e+00,1.255193530507016497e+01,7.502140078532090683e+01,2.194564319609552339e+00
9.903486678094013750e+14,1.846046255065976638e+00,1.251155096798374267e+01,6.811608718206605317e+01,2.216014084675897777e+00
1.008344233218208500e+15,1.864706033790707762e+00,1.246917846737279589e+01,6.175858929669666253e+01,2.236901965264858294e+00
1.027222702311573375e+15,1.883365812515438886e+00,1.242461725104118386e+01,5.588787794336014514e+01,2.257159623761666456e+00
1.047091079884254625e+15,1.902025591240170010e+00,1.237763128380497157e+01,5.049118751124004234e+01,2.276707829042782016e+00
1.068074082128998500e+15,1.920685369964901135e+00,1.232793777810129043e+01,4.550970002016520510e+01,2.295451931064042217e+00
1.090338712857218250e+15,1.939345148689632259e+00,1.227519587372707122e+01,4.091329351036154094e+01,2.313278643996176775e+00
1.114092441658635500e+15,1.958004927414363605e+00,1.221898393336885746e+01,3.667307020549903740e+01,2.330049205372491716e+00
1.139584005014131250e+15,1.976664706139094729e+00,1.215877256644214910e+01,3.275896802603642755e+01,2.345590343158800550e+00
1.167143341799963250e+15,1.995324484863825854e+00,1.209388061039168250e+01,2.913950651623999377e+01,2.359681306573718995e+00
1.197214069768038750e+15,2.013984263588556978e+00,1.202340773556294273e+01,2.578829835105177182e+01,2.372032200674372149e+00
1.230418912218552250e+15,2.032644042313287880e+00,1.194611710521178694e+01,2.267952635314509990e+01,2.382248352226650656e+00
1.267642910217498250e+15,2.051303821038019226e+00,1.186022980682856165e+01,1.978228292466005200e+01,2.389767043370566224e+00
1.310271682763138750e+15,2.069963599762750128e+00,1.176301849187160187e+01,1.707111298073464667e+01,2.393732377600205741e+00
1.360676458392250500e+15,2.088623378487481475e+00,1.164989549229251686e+01,1.450729055816962898e+01,2.392717938717039416e+00
1.423510695007282500e+15,2.107283157212212821e+00,1.151192176387164423e+01,1.203163658704940175e+01,2.383969546860845057e+00
1.510965550534792500e+15,2.125942935936943723e+00,1.132604562096571854e+01,9.521194114246092965e+00,2.360454210885641668e+00
1.754323958440959250e+15,2.144602714661675069e+00,1.084986249298849792e+01,5.653439265834312444e+00,2.249310284713120112e+00
