rhoc,M,R,Lambda
9.939665805007378750e+14,1.406256110276160154e+00,1.142139274864881315e+01,2.321932010500513854e+02
1.006624755615187125e+15,1.423053500254021664e+00,1.140520381315715959e+01,2.134087082575647969e+02
1.019558252900710125e+15,1.439850890231882952e+00,1.138841980814264865e+01,1.961104507692929531e+02
1.032779236852637875e+15,1.456648280209744239e+00,1.137100794956450578e+01,1.801899691159536872e+02
1.046308009741159125e+15,1.473445670187605527e+00,1.135293353827600704e+01,1.655250873173003754e+02
1.060167128175039875e+15,1.490243060165467037e+00,1.133415991458000427e+01,1.520283776610363304e+02
1.074374581819616625e+15,1.507040450143328325e+00,1.131464649236452225e+01,1.395883515221459845e+02
1.088955545013817125e+15,1.523837840121189613e+00,1.129435095771006736e+01,1.281413190908978095e+02
1.103939026471397125e+15,1.540635230099050901e+00,1.127322561186242922e+01,1.175736366942093412e+02
1.119353135090717750e+15,1.557432620076912411e+00,1.125121984929655561e+01,1.078202315474714652e+02
1.135227056807473750e+15,1.574230010054773699e+00,1.122827693960699946e+01,9.880060072686562478e+01
1.151601540259088750e+15,1.591027400032634986e+00,1.120433483621296133e+01,9.053098709824701018e+01
1.168517338910303750e+15,1.607824790010496274e+00,1.117932479857548955e+01,8.286563359335400492e+01
1.186018810355312250e+15,1.624622179988357784e+00,1.115317000320418117e+01,7.579646417277920989e+01
1.204157096359634500e+15,1.641419569966219072e+00,1.112578450251102780e+01,6.926626335867385365e+01
1.222993843986309750e+15,1.658216959944080360e+00,1.109707144754422359e+01,6.322634736908863573e+01
1.242597491242740750e+15,1.675014349921941648e+00,1.106691911909487658e+01,5.765003970715921611e+01
1.263046930154185250e+15,1.691811739899802935e+00,1.103520107144605156e+01,5.250665575737294688e+01
1.284433927221501500e+15,1.708609129877664445e+00,1.100177121828197890e+01,4.773624285427864322e+01
1.306866846789697750e+15,1.725406519855525733e+00,1.096645839811552570e+01,4.333100137114902850e+01
1.330475243035507000e+15,1.742203909833387021e+00,1.092905997150904795e+01,3.925904553588047463e+01
1.355416438204962750e+15,1.759001299811248309e+00,1.088933482177232115e+01,3.549045682684044323e+01
1.381880970630818250e+15,1.775798689789109819e+00,1.084699090043576852e+01,3.200435896591837093e+01
1.410106643995728250e+15,1.792596079766971107e+00,1.080166773551233916e+01,2.876807170061042385e+01
1.440394910182307750e+15,1.809393469744832394e+00,1.075291305808104525e+01,2.577245816592193961e+01
1.473135510213539750e+15,1.826190859722693682e+00,1.070014529990724483e+01,2.299305985270537533e+01
1.508852653398524000e+15,1.842988249700555192e+00,1.064259474133837990e+01,2.041132024327420424e+01
1.548271614393626000e+15,1.859785639678416480e+00,1.057920585926040324e+01,1.800589511972098933e+01
1.592446346669456750e+15,1.876583029656277768e+00,1.050846014229341918e+01,1.575655310786436480e+01
1.643011492596704750e+15,1.893380419634139056e+00,1.042802786967949835e+01,1.364236914215956453e+01
1.702748464560980250e+15,1.910177809612000344e+00,1.033399334344219156e+01,1.163455497886496914e+01
1.777146145363544500e+15,1.926975199589861854e+00,1.021872956844275038e+01,9.686486345970777734e+00
1.880554338487626250e+15,1.943772589567723141e+00,1.006256464033431186e+01,7.699728078819424226e+00
2.166637151581960250e+15,1.960569979545584429e+00,9.659667404398955881e+00,4.618812461690867011e+00
