rhoc,M,R,Lambda,I
1.107626494659100625e+15,1.770765190286019308e+00,1.126786028325297551e+01,5.065078748042830625e+01,1.839643283203485691e+00
1.119826456810819500e+15,1.788955959241857574e+00,1.125386665866906633e+01,4.661070070494940154e+01,1.865242069517028201e+00
1.132331894827781500e+15,1.807146728197695840e+00,1.123901135379672134e+01,4.286086314523784324e+01,1.890785187396014866e+00
1.145208776374779750e+15,1.825337497153534105e+00,1.122324101690156439e+01,3.938754007242144439e+01,1.916255627836142450e+00
1.158491454962804750e+15,1.843528266109371927e+00,1.120649877758549096e+01,3.617061922420466402e+01,1.941636258709991791e+00
1.172226736200161250e+15,1.861719035065210193e+00,1.118871530183838914e+01,3.318761779567645220e+01,1.966905378822709993e+00
1.186489813186306250e+15,1.879909804021048458e+00,1.116980559080912094e+01,3.042153100361155893e+01,1.992036208150010035e+00
1.201300688219010000e+15,1.898100572976886724e+00,1.114967431966734068e+01,2.785297533985301754e+01,2.016998371542715773e+00
1.216695360576350250e+15,1.916291341932724990e+00,1.112821888548705473e+01,2.547414477346304551e+01,2.041760740827526899e+00
1.232769824968158000e+15,1.934482110888563255e+00,1.110532379815882287e+01,2.326600914061716452e+01,2.066287086191014755e+00
1.249604027934443000e+15,1.952672879844401521e+00,1.108084967350582772e+01,2.121679871168916165e+01,2.090534314091848422e+00
1.267265740600312500e+15,1.970863648800239787e+00,1.105462832844237830e+01,1.931041256966664221e+01,2.114450449509614138e+00
1.285857082313489750e+15,1.989054417756077608e+00,1.102646377963737834e+01,1.754167196859400590e+01,2.137974719373507249e+00
1.305493466050757500e+15,2.007245186711915874e+00,1.099612132665387065e+01,1.589808509329835040e+01,2.161035505231850173e+00
1.326353935082380750e+15,2.025435955667754140e+00,1.096331793367393104e+01,1.437034050108745475e+01,2.183546410054249431e+00
1.348676963452486750e+15,2.043626724623592406e+00,1.092769588726806518e+01,1.294863918514335843e+01,2.205398711876139117e+00
1.372738888014097500e+15,2.061817493579430671e+00,1.088878749183214545e+01,1.162346156296809774e+01,2.226449884870158158e+00
1.398888691214520500e+15,2.080008262535268937e+00,1.084596018642893611e+01,1.038781986427103377e+01,2.246506717228510475e+00
1.427629665391683750e+15,2.098199031491107203e+00,1.079841380577202514e+01,9.232363837934077111e+00,2.265330015214036319e+00
