rhoc,M,R,Lambda
4.962482684382132500e+14,8.135161215902384502e-01,1.244546940864172946e+01,9.309078318424557438e+03
5.028570805629573750e+14,8.326389148505624060e-01,1.245017295154605641e+01,8.293445709328561861e+03
5.094730018440100625e+14,8.517617081108861399e-01,1.245497252867461135e+01,7.399344040510689410e+03
5.161043609078763125e+14,8.708845013712098737e-01,1.245981688596716452e+01,6.616929858089692061e+03
5.227548520586747500e+14,8.900072946315338296e-01,1.246466068190114385e+01,5.927300897024962978e+03
5.294170859414816250e+14,9.091300878918575634e-01,1.246946342812525010e+01,5.318417737180801851e+03
5.361024533389983125e+14,9.282528811521815193e-01,1.247419104085225428e+01,4.778948502000454027e+03
5.428145589377509375e+14,9.473756744125052531e-01,1.247880496998942590e+01,4.300694926599732753e+03
5.495535992831879375e+14,9.664984676728292090e-01,1.248328083565980684e+01,3.875855735753392310e+03
5.563268789290580000e+14,9.856212609331529428e-01,1.248758643686946357e+01,3.497861777850092039e+03
5.631355238545012500e+14,1.004744054193476677e+00,1.249169803131877643e+01,3.161239837607085065e+03
5.699795545314201250e+14,1.023866847453800633e+00,1.249559178218071942e+01,2.859746480311711821e+03
5.768662956629026250e+14,1.042989640714124366e+00,1.249924483446920220e+01,2.590597977645231822e+03
5.837949225564956250e+14,1.062112433974448322e+00,1.250263715819269983e+01,2.349090117627873951e+03
5.907705860166621250e+14,1.081235227234772056e+00,1.250575012459559687e+01,2.132361924165924847e+03
5.977981977116047500e+14,1.100358020495095790e+00,1.250856472574089651e+01,1.937650645860132727e+03
6.048805907280430000e+14,1.119480813755419746e+00,1.251106344060105613e+01,1.762287951850295030e+03
6.120224120429716250e+14,1.138603607015743480e+00,1.251323120076439288e+01,1.604772852149963455e+03
6.192247734780921250e+14,1.157726400276067436e+00,1.251505049804701386e+01,1.461948357903607757e+03
6.264887976052948750e+14,1.176849193536391169e+00,1.251650710422569190e+01,1.333310015600908628e+03
6.338213194403266250e+14,1.195971986796715125e+00,1.251758599579291165e+01,1.216603316034711725e+03
6.412264138001318750e+14,1.215094780057038859e+00,1.251827319538976901e+01,1.111139438472856000e+03
6.487103042907302500e+14,1.234217573317362593e+00,1.251855394677672706e+01,1.015557004012136304e+03
6.562768512679187500e+14,1.253340366577686549e+00,1.251841351334111607e+01,9.286366399689420632e+02
6.639276665333956250e+14,1.272463159838010283e+00,1.251783900286885931e+01,8.468536520816170423e+02
6.716684078770688750e+14,1.291585953098334238e+00,1.251681588235947373e+01,7.780423907392766978e+02
6.795030054691836250e+14,1.310708746358657972e+00,1.251532922800324599e+01,7.127461221015046249e+02
6.874385423153063750e+14,1.329831539618981928e+00,1.251336538765280793e+01,6.532151456812333663e+02
6.954807160453897500e+14,1.348954332879305662e+00,1.251090856712208321e+01,5.989303483838001512e+02
7.036343236240456250e+14,1.368077126139629618e+00,1.250794425756819273e+01,5.494348755173557493e+02
7.119049945202175000e+14,1.387199919399953352e+00,1.250445760638823778e+01,5.042078652774605416e+02
7.202991168491831250e+14,1.406322712660277086e+00,1.250043007933617112e+01,4.627932766107013549e+02
7.288235076368880000e+14,1.425445505920601041e+00,1.249584750962303481e+01,4.249473022817335277e+02
7.374853829288568750e+14,1.444568299180924775e+00,1.249069003052666105e+01,3.903543228880251945e+02
7.462933326845392500e+14,1.463691092441248731e+00,1.248494105262328802e+01,3.586141592095572150e+02
7.552534682020880000e+14,1.482813885701572465e+00,1.247857986349966275e+01,3.295580858033657137e+02
7.643764632548302500e+14,1.501936678961896421e+00,1.247158613334704391e+01,3.028982806853302918e+02
7.736701116992461250e+14,1.521059472222220155e+00,1.246393823909568432e+01,2.783927494987121349e+02
7.831439952595735000e+14,1.540182265482543889e+00,1.245561270820233801e+01,2.559196516323438289e+02
7.928124429296083750e+14,1.559305058742867844e+00,1.244658525914743663e+01,2.352239345965141410e+02
8.026827029381178750e+14,1.578427852003191578e+00,1.243682845893967226e+01,2.162766011427175670e+02
8.127687756429340000e+14,1.597550645263515534e+00,1.242631469870240934e+01,1.987933538617351417e+02
8.230848752079895000e+14,1.616673438523839268e+00,1.241501224783854518e+01,1.826992557476519607e+02
8.336441082669110000e+14,1.635796231784163224e+00,1.240288873961452865e+01,1.679219536251157194e+02
8.444661454673692500e+14,1.654919025044486958e+00,1.238990754151241092e+01,1.542991711982292884e+02
8.555685297343348750e+14,1.674041818304810691e+00,1.237602939162041515e+01,1.417300828599362603e+02
8.669656884222920000e+14,1.693164611565134647e+00,1.236121124105093827e+01,1.301399262829110910e+02
8.786792889708457500e+14,1.712287404825458381e+00,1.234540595130881080e+01,1.194795761363689621e+02
8.907389593036341250e+14,1.731410198085782337e+00,1.232856185803927396e+01,1.096426722567876055e+02
9.031685122783580000e+14,1.750532991346106071e+00,1.231062182121674020e+01,1.005497554887773219e+02
9.159979696342345000e+14,1.769655784606429805e+00,1.229152194952122734e+01,9.216687809977806012e+01
9.292596506997912500e+14,1.788778577866753761e+00,1.227119094504759467e+01,8.442291094401598173e+01
9.429873926995098750e+14,1.807901371127077494e+00,1.224954949481475808e+01,7.727541342990578244e+01
9.572249053311256250e+14,1.827024164387401450e+00,1.222650828615104324e+01,7.067397661425339095e+01
9.720226865919453750e+14,1.846146957647725184e+00,1.220196573100374238e+01,6.456446006509254687e+01
9.874387543977800000e+14,1.865269750908049140e+00,1.217580561190123056e+01,5.892171673985360059e+01
1.003539338715624625e+15,1.884392544168372874e+00,1.214789432102230116e+01,5.370474105650239238e+01
1.020391709261221375e+15,1.903515337428696608e+00,1.211807681914101131e+01,4.888171983460455294e+01
1.038082215498860250e+15,1.922638130689020564e+00,1.208617248487378149e+01,4.441918783668987203e+01
1.056719313014883500e+15,1.941760923949344297e+00,1.205196750473538536e+01,4.028711775810688067e+01
1.076434835201140250e+15,1.960883717209668253e+00,1.201520640131074735e+01,3.646386968685064289e+01
1.097385595553744750e+15,1.980006510469991987e+00,1.197557797469120011e+01,3.292112252578964871e+01
1.119763778595399125e+15,1.999129303730315943e+00,1.193269869533248695e+01,2.963691353120979244e+01
1.143806700657333500e+15,2.018252096990639455e+00,1.188608649454337396e+01,2.659215461563869809e+01
1.169833840640565000e+15,2.037374890250963411e+00,1.183512181402721630e+01,2.376467965463751497e+01
1.198278406004293500e+15,2.056497683511287367e+00,1.177898452690395281e+01,2.113154547309474651e+01
1.229742068329724500e+15,2.075620476771610878e+00,1.171654790849307659e+01,1.867752099058174764e+01
1.265080256718286000e+15,2.094743270031934834e+00,1.164618959953697797e+01,1.638288009850876392e+01
1.305626051415083250e+15,2.113866063292258790e+00,1.156542164868564271e+01,1.421808908276445216e+01
1.353648485126447750e+15,2.132988856552582302e+00,1.147006170030362604e+01,1.215951995066106228e+01
1.413661502913695250e+15,2.152111649812906258e+00,1.135196318773497381e+01,1.016071427031625873e+01
1.497431791547290250e+15,2.171234443073230214e+00,1.119011682756518589e+01,8.116135760647322783e+00
1.731619696320797750e+15,2.190357236333554170e+00,1.076374718661995367e+01,4.921370075346882977e+00
