rhoc,M,R,Lambda,I
6.312073208918683750e+14,2.202877257299499014e+00,1.457445967388145291e+01,7.263393776987449257e+01,3.822593506634852201e+00
6.396621362209196250e+14,2.227624870300938031e+00,1.455937261234994473e+01,6.649903520721193217e+01,3.879122795417155434e+00
6.484015206780575000e+14,2.252372483302377049e+00,1.454269090112016372e+01,6.084193292745837311e+01,3.935283652730286796e+00
6.574520099920253750e+14,2.277120096303816066e+00,1.452431589034679327e+01,5.562380054050839107e+01,3.991017130999436446e+00
6.668399211232818750e+14,2.301867709305255083e+00,1.450413848348262214e+01,5.076580920700280330e+01,4.046257938871168136e+00
6.765975432155647500e+14,2.326615322306694100e+00,1.448203229680954074e+01,4.630620939974107131e+01,4.100932617438065364e+00
6.867622691274380000e+14,2.351362935308133117e+00,1.445785473248135489e+01,4.217835808048477020e+01,4.154958126049611344e+00
6.973748353517300000e+14,2.376110548309572135e+00,1.443144119687816485e+01,3.836972263368055280e+01,4.208240438660205029e+00
7.084866242854737500e+14,2.400858161311011152e+00,1.440259914111252826e+01,3.484541645251682951e+01,4.260670646261959682e+00
7.201566577414007500e+14,2.425605774312450169e+00,1.437110284103419922e+01,3.158905629167045959e+01,4.312122846661256226e+00
7.324548300293762500e+14,2.450353387313888742e+00,1.433668483715366904e+01,2.857603678721681106e+01,4.362448362596180296e+00
7.454671716901173750e+14,2.475101000315327759e+00,1.429902255895123453e+01,2.578695755564045555e+01,4.411470923567732072e+00
7.592995499559435000e+14,2.499848613316766777e+00,1.425772252663948514e+01,2.320883937109502781e+01,4.458977652380919920e+00
7.740843140264893750e+14,2.524596226318205794e+00,1.421229590413704003e+01,2.081785060931693820e+01,4.504705485541099286e+00
7.899906003473370000e+14,2.549343839319644811e+00,1.416212290922770833e+01,1.860481427086090278e+01,4.548325149067069972e+00
8.072407620923222500e+14,2.574091452321083828e+00,1.410639658657974316e+01,1.655213991331876144e+01,4.589411346336277120e+00
8.261361259592348750e+14,2.598839065322522845e+00,1.404403492723216473e+01,1.464108116884317212e+01,4.627399287210269385e+00
8.471019295830271250e+14,2.623586678323961863e+00,1.397352833778363923e+01,1.286173775439290523e+01,4.661507755094616456e+00
8.707714929893225000e+14,2.648334291325400880e+00,1.389265197378472472e+01,1.119767287061430139e+01,4.690595479249741295e+00
8.981596232341683750e+14,2.673081904326839897e+00,1.379788508442639383e+01,9.628686965641168882e+00,4.712873029725624718e+00
9.310828895266943750e+14,2.697829517328278470e+00,1.368300249589250939e+01,8.131606614252941512e+00,4.725203654100804229e+00
9.734625749315338750e+14,2.722577130329717487e+00,1.353475418528772067e+01,6.662346878268276207e+00,4.720970415988955615e+00
1.143059443580590250e+15,2.747324743331156505e+00,1.322598029930483499e+01,4.723713896991400318e+00,4.633966956384923286e+00
