rhoc,M,R,Lambda
1.147210671133109500e+15,1.497040850761662156e+00,1.040301929021742566e+01,9.678841748694645730e+01
1.155629584393723250e+15,1.513472199772806892e+00,1.040106787557438039e+01,8.983590941875812064e+01
1.164109380553181750e+15,1.529903548783951184e+00,1.039881788044617750e+01,8.340952605677503584e+01
1.172706228251903500e+15,1.546334897795095920e+00,1.039625792478533128e+01,7.743504788787707582e+01
1.181436010281192000e+15,1.562766246806240655e+00,1.039337466428816903e+01,7.188398802067872850e+01
1.190260135478887250e+15,1.579197595817384947e+00,1.039015348540836037e+01,6.673511572078132303e+01
1.199222107481004000e+15,1.595628944828529683e+00,1.038658200883812377e+01,6.195049650314930290e+01
1.208339176467172500e+15,1.612060293839674419e+00,1.038264295134751691e+01,5.750709552920189083e+01
1.217663696421796500e+15,1.628491642850818710e+00,1.037831964775789118e+01,5.337573805998975729e+01
1.227171140252782750e+15,1.644922991861963446e+00,1.037359329396579355e+01,4.953995592796856329e+01
1.236870284498427500e+15,1.661354340873108182e+00,1.036844180576888874e+01,4.596199198435662225e+01
1.246904404131416000e+15,1.677785689884252918e+00,1.036284182821505517e+01,4.263735247152861518e+01
1.257161952828058250e+15,1.694217038895397209e+00,1.035676598627325440e+01,3.954187947753970178e+01
1.267695340158154750e+15,1.710648387906541945e+00,1.035018499953559079e+01,3.666436916543311497e+01
1.278592351054660500e+15,1.727079736917686681e+00,1.034306572114909883e+01,3.398106056205047310e+01
1.289767363078656750e+15,1.743511085928830973e+00,1.033537160344943473e+01,3.148129313747977420e+01
1.301321646620551000e+15,1.759942434939975708e+00,1.032706399519052454e+01,2.915381602276759310e+01
1.313239489105178000e+15,1.776373783951120444e+00,1.031809946660037447e+01,2.697988964824732960e+01
1.325550174931475000e+15,1.792805132962264736e+00,1.030842915806675464e+01,2.495386816326810830e+01
1.338369268521971750e+15,1.809236481973409472e+00,1.029800005421716591e+01,2.306245739061189681e+01
1.351615320744926000e+15,1.825667830984554207e+00,1.028675089988128732e+01,2.130053660620749056e+01
1.365520217570447500e+15,1.842099179995698499e+00,1.027461183354670915e+01,1.965170328004489519e+01
1.379959858738599750e+15,1.858530529006843235e+00,1.026150389148521924e+01,1.811378435295956635e+01
1.395191727864178250e+15,1.874961878017987971e+00,1.024733506947460882e+01,1.667599067175472527e+01
1.411133557959263000e+15,1.891393227029132262e+00,1.023199752543905561e+01,1.533428723761058876e+01
1.428033758138446000e+15,1.907824576040276998e+00,1.021536342357907046e+01,1.407924528958757726e+01
1.445829602532527500e+15,1.924255925051421512e+00,1.019728037503509022e+01,1.290314339615052397e+01
