rhoc,M,R,Lambda
8.805519519567323750e+14,1.678206941145542253e+00,1.225319151578644039e+01,1.374785885162302748e+02
8.924968761747853750e+14,1.697119928316201509e+00,1.223775379292654542e+01,1.261153108196979815e+02
9.047885225613803750e+14,1.716032915486860322e+00,1.222127586640733377e+01,1.156610398906402821e+02
9.174560213574111250e+14,1.734945902657519134e+00,1.220370126898862573e+01,1.060119710895241525e+02
9.305388541057686250e+14,1.753858889828178391e+00,1.218496708742194379e+01,9.711641332109778091e+01
9.440611637515313750e+14,1.772771876998837204e+00,1.216500278699924564e+01,8.890411042415908582e+01
9.580601110231060000e+14,1.791684864169496016e+00,1.214372966138686749e+01,8.132349063039757198e+01
9.725792101861786250e+14,1.810597851340155273e+00,1.212105884268739864e+01,7.432023360402735079e+01
9.876722281370367500e+14,1.829510838510814086e+00,1.209688972946718977e+01,6.786517675174809483e+01
1.003392055572139125e+15,1.848423825681472898e+00,1.207110733657982671e+01,6.189322305310170691e+01
1.019806865956761375e+15,1.867336812852132155e+00,1.204357967288932407e+01,5.637881771188160940e+01
1.036992860501467000e+15,1.886249800022790968e+00,1.201415277986708396e+01,5.127737317447684262e+01
1.055036311900002625e+15,1.905162787193449780e+00,1.198264731840578357e+01,4.656913566484632128e+01
1.074043360893030375e+15,1.924075774364108593e+00,1.194885096441572259e+01,4.220872348901601612e+01
1.094147658270803875e+15,1.942988761534767850e+00,1.191251007835937692e+01,3.818199567902547642e+01
1.115509210853137875e+15,1.961901748705426662e+00,1.187331663818992311e+01,3.444484350797064565e+01
1.138328929456204500e+15,1.980814735876085475e+00,1.183088990208979219e+01,3.098963090845146695e+01
1.162853233294258500e+15,1.999727723046744732e+00,1.178475209546919800e+01,2.778435707881059002e+01
1.189404070517382250e+15,2.018640710217403544e+00,1.173428734310842891e+01,2.481094178470389977e+01
1.218413275314116500e+15,2.037553697388062357e+00,1.167868149279819256e+01,2.204557557063795414e+01
1.250486484803214750e+15,2.056466684558721614e+00,1.161681679656986788e+01,1.946954488970090580e+01
1.286520641155476000e+15,2.075379671729380426e+00,1.154708449642479273e+01,1.706127161059988140e+01
1.327860715319216000e+15,2.094292658900039239e+00,1.146701570405026871e+01,1.479467141970882693e+01
1.376834497388923750e+15,2.113205646070698052e+00,1.137245738927587446e+01,1.264032939863862026e+01
1.438012933727598500e+15,2.132118633241357308e+00,1.125532649253109874e+01,1.055011001500955103e+01
1.523402479832836750e+15,2.151031620412016121e+00,1.109477412342175739e+01,8.415414064490992274e+00
1.762089158007288000e+15,2.169944607582674934e+00,1.067172798882593199e+01,5.087295389295888981e+00
