rhoc,M,R,Lambda,I
7.220066208523032500e+14,1.076058973986681044e+00,1.186854577924865950e+01,1.494766098127777241e+03,9.608088460383412688e-01
7.305021098163873750e+14,1.093762217280457527e+00,1.186301886258789651e+01,1.361868844937799622e+03,9.823579533075140757e-01
7.390767467935767500e+14,1.111465460574233788e+00,1.185734170044327662e+01,1.241782581692636995e+03,1.004000729068005748e+00
7.477226342076137500e+14,1.129168703868010049e+00,1.185149129509748889e+01,1.133122742732141887e+03,1.025733103781161670e+00
7.564583479488908750e+14,1.146871947161786309e+00,1.184544719179665506e+01,1.034738787919924789e+03,1.047550729601924857e+00
7.652738508345092500e+14,1.164575190455562792e+00,1.183918705371614344e+01,9.454241682203257824e+02,1.069449731610866206e+00
7.741899328169951250e+14,1.182278433749339053e+00,1.183269114173737790e+01,8.643839102925707039e+02,1.091425460927194280e+00
7.831947277771043750e+14,1.199981677043115313e+00,1.182593928572942410e+01,7.907679615359264744e+02,1.113473695426272947e+00
7.923108547292661250e+14,1.217684920336891796e+00,1.181891207430833113e+01,7.238259131929476098e+02,1.135589674623559420e+00
8.015260085262503750e+14,1.235388163630668057e+00,1.181159001975741418e+01,6.628774175647077982e+02,1.157768763919262867e+00
8.108632498604860000e+14,1.253091406924444318e+00,1.180395438903201821e+01,6.071703837321923629e+02,1.180005974160938553e+00
8.203117943749755000e+14,1.270794650218220800e+00,1.179598490913652853e+01,5.567503548476913693e+02,1.202296396197346073e+00
8.298935114260153750e+14,1.288497893511997061e+00,1.178766357344729343e+01,5.105800020181761738e+02,1.224634804490883022e+00
8.396024843711883750e+14,1.306201136805773322e+00,1.177897016724287305e+01,4.683633480170075245e+02,1.247015528564564768e+00
8.494570340556333750e+14,1.323904380099549583e+00,1.176988529698352437e+01,4.298049524231702208e+02,1.269433143611560899e+00
8.594558005417927500e+14,1.341607623393326065e+00,1.176038864221995794e+01,3.945524651080687590e+02,1.291881526550747061e+00
8.696143053978780000e+14,1.359310866687102326e+00,1.175045920859110282e+01,3.622482828267558261e+02,1.314354440646836153e+00
8.799350282252872500e+14,1.377014109980878587e+00,1.174007641366768517e+01,3.326706114606648157e+02,1.336845488590001407e+00
8.904314042342220000e+14,1.394717353274654847e+00,1.172921802349342180e+01,3.055612597225616582e+02,1.359347829013134223e+00
9.011102626486627500e+14,1.412420596568431330e+00,1.171786163627897892e+01,2.806741657482122605e+02,1.381854393489873711e+00
9.119828227170678750e+14,1.430123839862207591e+00,1.170598366429310211e+01,2.578836537864013962e+02,1.404357757998764944e+00
9.230608817846861250e+14,1.447827083155983852e+00,1.169355959913250764e+01,2.369411651596086301e+02,1.426849943030293222e+00
9.343542714627016250e+14,1.465530326449760334e+00,1.168056400549838969e+01,2.177062705466777004e+02,1.449322870984681044e+00
9.458799614119603750e+14,1.483233569743536595e+00,1.166696977549421455e+01,2.000344821110021769e+02,1.471767706518917196e+00
9.576464967730212500e+14,1.500936813037312856e+00,1.165274830383444105e+01,1.837958170731366465e+02,1.494175058492037467e+00
9.696758201775916250e+14,1.518640056331089117e+00,1.163786896328784337e+01,1.688383656790326199e+02,1.516535063850250387e+00
9.819768732305888750e+14,1.536343299624865599e+00,1.162229797228090256e+01,1.550919185739409727e+02,1.538836727701590412e+00
9.945752982760521250e+14,1.554046542918641860e+00,1.160599975412980811e+01,1.424153359091575339e+02,1.561068380823645629e+00
1.007487514130226375e+15,1.571749786212418121e+00,1.158893438854310887e+01,1.307456184125597645e+02,1.583217316203638259e+00
