rhoc,M,R,Lambda
9.728322339580925000e+14,1.534285193860122742e+00,1.138998370687980000e+01,1.454462317444581743e+02
9.820483658793173750e+14,1.552475962815961008e+00,1.138374091083961126e+01,1.341836814380850171e+02
9.914139966939491250e+14,1.570666731771798830e+00,1.137706318788410265e+01,1.237981509235135178e+02
1.000944071696354250e+15,1.588857500727637095e+00,1.136993046640635008e+01,1.142282293758775040e+02
1.010650957428434625e+15,1.607048269683475361e+00,1.136231967904010354e+01,1.053886923330711198e+02
1.020544983114233750e+15,1.625239038639313627e+00,1.135420384533452065e+01,9.722064865554051494e+01
1.030631159782691250e+15,1.643429807595151892e+00,1.134555882614822231e+01,8.969188860115430373e+01
1.040892547605067875e+15,1.661620576550990158e+00,1.133635907710004531e+01,8.272189986261948036e+01
1.051376817935241875e+15,1.679811345506828424e+00,1.132658009313226621e+01,7.628675482999732083e+01
1.062077609415166750e+15,1.698002114462666690e+00,1.131619441416014205e+01,7.033638337017387698e+01
1.073031305608464125e+15,1.716192883418504511e+00,1.130516818627253528e+01,6.482533761969780528e+01
1.084255878529177750e+15,1.734383652374342777e+00,1.129346481261793933e+01,5.973304732945803863e+01
1.095771845597731625e+15,1.752574421330181043e+00,1.128104340594991406e+01,5.501780101971473158e+01
1.107626494659100625e+15,1.770765190286019308e+00,1.126786028325297551e+01,5.065078748042830625e+01
1.119826456810819500e+15,1.788955959241857574e+00,1.125386665866906633e+01,4.661070070494940154e+01
1.132331894827781500e+15,1.807146728197695840e+00,1.123901135379672134e+01,4.286086314523784324e+01
1.145208776374779750e+15,1.825337497153534105e+00,1.122324101690156439e+01,3.938754007242144439e+01
1.158491454962804750e+15,1.843528266109371927e+00,1.120649877758549096e+01,3.617061922420466402e+01
1.172226736200161250e+15,1.861719035065210193e+00,1.118871530183838914e+01,3.318761779567645220e+01
1.186489813186306250e+15,1.879909804021048458e+00,1.116980559080912094e+01,3.042153100361155893e+01
1.201300688219010000e+15,1.898100572976886724e+00,1.114967431966734068e+01,2.785297533985301754e+01
1.216695360576350250e+15,1.916291341932724990e+00,1.112821888548705473e+01,2.547414477346304551e+01
1.232769824968158000e+15,1.934482110888563255e+00,1.110532379815882287e+01,2.326600914061716452e+01
1.249604027934443000e+15,1.952672879844401521e+00,1.108084967350582772e+01,2.121679871168916165e+01
1.267265740600312500e+15,1.970863648800239787e+00,1.105462832844237830e+01,1.931041256966664221e+01
1.285857082313489750e+15,1.989054417756077608e+00,1.102646377963737834e+01,1.754167196859400590e+01
1.305493466050757500e+15,2.007245186711915874e+00,1.099612132665387065e+01,1.589808509329835040e+01
1.326353935082380750e+15,2.025435955667754140e+00,1.096331793367393104e+01,1.437034050108745475e+01
1.348676963452486750e+15,2.043626724623592406e+00,1.092769588726806518e+01,1.294863918514335843e+01
1.372738888014097500e+15,2.061817493579430671e+00,1.088878749183214545e+01,1.162346156296809774e+01
1.398888691214520500e+15,2.080008262535268937e+00,1.084596018642893611e+01,1.038781986427103377e+01
1.427629665391683750e+15,2.098199031491107203e+00,1.079841380577202514e+01,9.232363837934077111e+00
