rhoc,M,R,Lambda
8.969610766631063750e+14,1.498747738793982709e+00,1.179808845672242512e+01,2.156500770280924826e+02
9.075314462003006250e+14,1.516952276846662562e+00,1.178795811154511419e+01,1.983083437613295530e+02
9.183314187985456250e+14,1.535156814899342415e+00,1.177719219870101952e+01,1.823287209648756289e+02
9.293690186627338750e+14,1.553361352952022045e+00,1.176576003482687938e+01,1.676486277719222358e+02
9.406634377257947500e+14,1.571565891004701898e+00,1.175363077059586558e+01,1.541010080399621529e+02
9.522294039318615000e+14,1.589770429057381751e+00,1.174076967619667222e+01,1.416297534293341300e+02
9.640827835396355000e+14,1.607974967110061382e+00,1.172714018803865521e+01,1.301473951475966544e+02
9.762507215689028750e+14,1.626179505162741235e+00,1.171270214210791671e+01,1.195640373324821297e+02
9.887506241182580000e+14,1.644384043215421087e+00,1.169741235254852896e+01,1.098010645045815465e+02
1.001606513510045375e+15,1.662588581268100718e+00,1.168122170981488672e+01,1.007921610582088050e+02
1.014859593559522875e+15,1.680793119320780571e+00,1.166407853881617207e+01,9.247655993136903874e+01
1.028528203650534125e+15,1.698997657373460424e+00,1.164592320634945999e+01,8.479915132336556383e+01
1.042645864675686125e+15,1.717202195426140054e+00,1.162669072228163358e+01,7.770708281381240567e+01
1.057254567574534750e+15,1.735406733478819907e+00,1.160630902622713734e+01,7.115489286246186396e+01
1.072405397945269000e+15,1.753611271531499760e+00,1.158469612312602592e+01,6.511375891472113153e+01
1.088146439739582875e+15,1.771815809584179391e+00,1.156175947095227308e+01,5.953679354489340625e+01
1.104536019210753375e+15,1.790020347636859244e+00,1.153739298541912284e+01,5.435323909737008563e+01
1.121638856693729625e+15,1.808224885689539096e+00,1.151147581003605858e+01,4.957390644218888553e+01
1.139538737752514500e+15,1.826429423742218727e+00,1.148386764979201580e+01,4.515641468702920491e+01
1.158333175207131750e+15,1.844633961794898580e+00,1.145440484654199231e+01,4.106024430288591986e+01
1.178133511124947000e+15,1.862838499847578433e+00,1.142289312532644630e+01,3.726956906758199750e+01
1.199070863658692750e+15,1.881043037900258064e+00,1.138910104338678586e+01,3.376539135903904310e+01
1.221312786969395500e+15,1.899247575952937916e+00,1.135274710093762174e+01,3.051711009874808411e+01
1.245070371174773000e+15,1.917452114005617769e+00,1.131348503808775163e+01,2.750367743981367141e+01
1.270610703421300750e+15,1.935656652058297400e+00,1.127087887645016018e+01,2.470826240625905257e+01
1.298277421668510500e+15,1.953861190110977253e+00,1.122436805004646665e+01,2.211193884769839357e+01
1.328520431424069250e+15,1.972065728163657106e+00,1.117320915693019856e+01,1.969389449011505633e+01
1.361973003947605250e+15,1.990270266216336736e+00,1.111638351909924793e+01,1.743714128041204248e+01
1.399597982269223750e+15,2.008474804269016367e+00,1.105242336527805236e+01,1.532512609739276144e+01
1.442804113242032500e+15,2.026679342321696442e+00,1.097907801430815589e+01,1.333476793102674662e+01
1.494095951560681250e+15,2.044883880374376073e+00,1.089255757076137243e+01,1.143852930238147536e+01
1.558309924237263750e+15,2.063088418427055704e+00,1.078547868619090799e+01,9.596086491272583174e+00
1.648237382596368250e+15,2.081292956479735778e+00,1.063878575357751366e+01,7.706214897864283486e+00
1.901373608914612500e+15,2.099497494532415409e+00,1.025212270086496602e+01,4.748229110603800152e+00
