rhoc,M,R,Lambda,I
6.127654588378046250e+14,1.172551361638870082e+00,1.237546996531753685e+01,1.298680198724427328e+03,1.195968286606572395e+00
6.185137756353828750e+14,1.194420779713156966e+00,1.238436773937930369e+01,1.176519579363349294e+03,1.229024990265876083e+00
6.242526043623518750e+14,1.216290197787443850e+00,1.239307230838580587e+01,1.066652247742525105e+03,1.262378012531903959e+00
6.300034560965682500e+14,1.238159615861730511e+00,1.240156785370022519e+01,9.682163549457690124e+02,1.296023940406500374e+00
6.357672114493095000e+14,1.260029033936017395e+00,1.240983653678705956e+01,8.798545552298343182e+02,1.329959538944423647e+00
6.415069677595197500e+14,1.281898452010304279e+00,1.241786510158285672e+01,8.003208133431876377e+02,1.364182023835830204e+00
6.472815597618115000e+14,1.303767870084590941e+00,1.242563922709297763e+01,7.285510632814996370e+02,1.398688349783880014e+00
6.530425953961475000e+14,1.325637288158877825e+00,1.243314680944133599e+01,6.639205684083360666e+02,1.433475894033239717e+00
6.588260683720680000e+14,1.347506706233164708e+00,1.244037589497260221e+01,6.054194029208092616e+02,1.468542166119140902e+00
6.646442579767150000e+14,1.369376124307451370e+00,1.244731422812527555e+01,5.524852407438023647e+02,1.503883676667402414e+00
6.704847916260382500e+14,1.391245542381738254e+00,1.245394901998411008e+01,5.047141296952545986e+02,1.539497409819984286e+00
6.763715714271703750e+14,1.413114960456025138e+00,1.246026870258189945e+01,4.612796287891885072e+02,1.575379923515467517e+00
6.823168344461700000e+14,1.434984378530312021e+00,1.246626086813324896e+01,4.219595369850859470e+02,1.611527190294343992e+00
6.883195181196062500e+14,1.456853796604598683e+00,1.247190986926756828e+01,3.861694333791715508e+02,1.647934772277953375e+00
6.943828524451800000e+14,1.478723214678885567e+00,1.247720204251390719e+01,3.536025489134657960e+02,1.684597978308021382e+00
7.005323724143587500e+14,1.500592632753172451e+00,1.248212261605046081e+01,3.240086850129497407e+02,1.721510914277871729e+00
7.067471955822776250e+14,1.522462050827459112e+00,1.248665464134869296e+01,2.970419717372487298e+02,1.758668451298190716e+00
7.130383162342187500e+14,1.544331468901745996e+00,1.249078168322472848e+01,2.724420031479495492e+02,1.796064926144462337e+00
7.194079330252950000e+14,1.566200886976032880e+00,1.249448838108401105e+01,2.499894797091201042e+02,1.833693697117239951e+00
7.258569768224981250e+14,1.588070305050319542e+00,1.249775845503984506e+01,2.294783684636956878e+02,1.871549043632017240e+00
7.324026834663422500e+14,1.609939723124606425e+00,1.250057522973548885e+01,2.107208247488228210e+02,1.909624305329113314e+00
7.390365931832106250e+14,1.631809141198893309e+00,1.250292278427510162e+01,1.935776184555557791e+02,1.947912052967661234e+00
7.457802797164075000e+14,1.653678559273180193e+00,1.250478078857524089e+01,1.778488510458749943e+02,1.986405386114143745e+00
7.526338071646628750e+14,1.675547977347466855e+00,1.250613083767403921e+01,1.634791030592146228e+02,2.025096172790086690e+00
7.596002254695026250e+14,1.697417395421753739e+00,1.250695296013085844e+01,1.502701322162998281e+02,2.063975437213431352e+00
7.667114274719603750e+14,1.719286813496040622e+00,1.250722420044136385e+01,1.381632018585416688e+02,2.103034770500187278e+00
7.739431422357450000e+14,1.741156231570327284e+00,1.250692211794845221e+01,1.270477978970675537e+02,2.142263663738191770e+00
7.813376756406481250e+14,1.763025649644614168e+00,1.250602047352833956e+01,1.168311056177828675e+02,2.181651199732301372e+00
7.888786782290088750e+14,1.784895067718901052e+00,1.250449373690211985e+01,1.074418612459191280e+02,2.221186182497448591e+00
7.965834703849128750e+14,1.806764485793187935e+00,1.250231294513847224e+01,9.883768844036951862e+01,2.260855960577699442e+00
8.044647995882740000e+14,1.828633903867474597e+00,1.249944800071252793e+01,9.086755097642014789e+01,2.300647323567646119e+00
8.125192900863496250e+14,1.850503321941761481e+00,1.249586629483920674e+01,8.356438764055891966e+01,2.340546131700703025e+00
8.207752662020032500e+14,1.872372740016048365e+00,1.249153375807656019e+01,7.681595978384270040e+01,2.380537454787728269e+00
8.292228439757072500e+14,1.894242158090335026e+00,1.248641352256193748e+01,7.059541202142408167e+01,2.420605215702921864e+00
8.378946605077780000e+14,1.916111576164621910e+00,1.248046562626579714e+01,6.487238048066070917e+01,2.460732128850381617e+00
8.467865742843703750e+14,1.937980994238908794e+00,1.247364920417078515e+01,5.958416685583058836e+01,2.500898876553579342e+00
8.559453741044440000e+14,1.959850412313195456e+00,1.246591615293822208e+01,5.473183474541300342e+01,2.541087155316010815e+00
8.653637919478922500e+14,1.981719830387482340e+00,1.245721517271926793e+01,5.022053656869854876e+01,2.581272831367244169e+00
8.751157332029103750e+14,2.003589248461769223e+00,1.244748874149176032e+01,4.606737946586093813e+01,2.621431864018281210e+00
8.851811696212940000e+14,2.025458666536056107e+00,1.243667058890999755e+01,4.225144164471505803e+01,2.661535459675996140e+00
8.956641210253291250e+14,2.047328084610342991e+00,1.242468562421549017e+01,3.868324466005142881e+01,2.701550753160766760e+00
9.065264162610975000e+14,2.069197502684629875e+00,1.241144670068968914e+01,3.541248135001243469e+01,2.741440863496511948e+00
9.178928213241087500e+14,2.091066920758916758e+00,1.239685453183181885e+01,3.238144250466040575e+01,2.781162194350347949e+00
9.297339740850841250e+14,2.112936338833203198e+00,1.238079315738018238e+01,2.958048273555364815e+01,2.820665686718107246e+00
9.421641465962403750e+14,2.134805756907490082e+00,1.236313065415210843e+01,2.698450406313995131e+01,2.859894408707282842e+00
9.552295481020863750e+14,2.156675174981776966e+00,1.234371102147111010e+01,2.458365810223217451e+01,2.898781410209558373e+00
9.689926614168797500e+14,2.178544593056063849e+00,1.232235015928622168e+01,2.235993697531501567e+01,2.937248471211502565e+00
9.836358534120426250e+14,2.200414011130350733e+00,1.229882690191208816e+01,2.029675518728154415e+01,2.975201669105669744e+00
9.992042834183625000e+14,2.222283429204637617e+00,1.227287168605914403e+01,1.838665699821169142e+01,3.012526666498793748e+00
1.015853758079304125e+15,2.244152847278924501e+00,1.224415152140608853e+01,1.661363070313523238e+01,3.049083386894100300e+00
1.033801492066258125e+15,2.266022265353210940e+00,1.221224954436937082e+01,1.496394078358835955e+01,3.084696606666290641e+00
1.053303532849507250e+15,2.287891683427497824e+00,1.217662811484117391e+01,1.343056939754070456e+01,3.119142190129330583e+00
1.074670232072568500e+15,2.309761101501784708e+00,1.213657281443853186e+01,1.200030564969567770e+01,3.152123517323472957e+00
1.098350333205328000e+15,2.331630519576071592e+00,1.209110432067422813e+01,1.066508294957893277e+01,3.183235949407056342e+00
1.125009466983343250e+15,2.353499937650358476e+00,1.203882368365787592e+01,9.411623403085219053e+00,3.211907665814027091e+00
1.155678916946363000e+15,2.375369355724645359e+00,1.197759025245383135e+01,8.226764370572619001e+00,3.237268139642240250e+00
1.192116903208773000e+15,2.397238773798932243e+00,1.190382358309777722e+01,7.096989326973419665e+00,3.257874453537663140e+00
1.237835317098196000e+15,2.419108191873219127e+00,1.181060383981883888e+01,5.994831579073554906e+00,3.270959847725045222e+00
1.302335939002376000e+15,2.440977609947505567e+00,1.168011983681940613e+01,4.864446670915346438e+00,3.269459614122569135e+00
1.488043902513132500e+15,2.462847028021792450e+00,1.132713174915021170e+01,3.099508159759281511e+00,3.180769580401954233e+00
