rhoc,M,R,Lambda,I
1.223938714813224500e+15,2.174247898686890501e+00,1.219003905000014676e+01,1.618089999364200793e+01,2.747461954967019171e+00
1.232202671133995000e+15,2.177546084387623093e+00,1.217003915000014480e+01,1.572681815807250771e+01,2.746805484621789084e+00
1.240466627454765500e+15,2.180771939120939695e+00,1.215003925000014284e+01,1.528720273858058398e+01,2.745968203908284888e+00
1.248730583775536000e+15,2.183847272051863797e+00,1.213003935000014089e+01,1.486927281380905086e+01,2.744927212934028748e+00
1.256994540096306500e+15,2.186840787286981502e+00,1.211003945000013715e+01,1.446636420477261709e+01,2.743659929162223232e+00
1.265258496417077000e+15,2.189729391533854042e+00,1.209003955000013519e+01,1.408030920474284997e+01,2.742252025222559730e+00
1.273522452737847250e+15,2.192494342415656661e+00,1.207003965000013324e+01,1.370648857497343798e+01,2.740649547935560815e+00
1.281786409058617750e+15,2.195176744768247090e+00,1.205003975000013128e+01,1.334656612770642425e+01,2.738801439069488808e+00
1.290050365379388250e+15,2.197758376802309233e+00,1.203003985000012932e+01,1.300268360223812358e+01,2.736891661336703141e+00
1.298314321700158500e+15,2.200240181725036326e+00,1.201003995000012736e+01,1.267078862052441224e+01,2.734734697386333124e+00
1.306578278020929000e+15,2.202653553729397196e+00,1.199004005000012540e+01,1.235120559987283784e+01,2.732498687219605316e+00
1.314842234341699500e+15,2.204933395662725726e+00,1.197004015000012167e+01,1.204618953713596774e+01,2.730078582662359477e+00
1.323106190662470000e+15,2.207160165619522552e+00,1.195004025000011971e+01,1.174637630913289321e+01,2.727459713934926810e+00
1.331370146983240500e+15,2.209282032985944610e+00,1.193004035000011775e+01,1.146218583445681460e+01,2.724740446868360699e+00
1.339634103304011000e+15,2.211294882467526701e+00,1.191004045000011580e+01,1.118770719902920696e+01,2.721816866279041847e+00
1.347898059624781500e+15,2.213257666701205828e+00,1.189004055000011384e+01,1.092067300448148082e+01,2.718778965202483189e+00
1.356162015945551750e+15,2.215116198613040766e+00,1.187004065000011188e+01,1.066529372640602880e+01,2.715633455445877420e+00
