rhoc,M,R,Lambda,I
7.805860875004327500e+14,1.123930212327546307e+00,1.186004070000011090e+01,1.107573789420810272e+03,1.002738450892315836e+00
7.908932372689593750e+14,1.142097665149731878e+00,1.185004075000010815e+01,1.005522067139251476e+03,1.023950820818807950e+00
8.012003870374858750e+14,1.160061496316319385e+00,1.184004080000010717e+01,9.144212594732557591e+02,1.044968655420478454e+00
8.115075368060123750e+14,1.177771417832860212e+00,1.183004085000010619e+01,8.331425682122892340e+02,1.065738867390166655e+00
8.218146865745388750e+14,1.195217997130075815e+00,1.181004095000010423e+01,7.606060148321563474e+02,1.086239991508961555e+00
8.321218363430655000e+14,1.212466865206329736e+00,1.180004100000010325e+01,6.954281353702710931e+02,1.106548190803472664e+00
8.424289861115920000e+14,1.229548030514803214e+00,1.179004105000010227e+01,6.366783957494042170e+02,1.126688355133948827e+00
8.527361358801185000e+14,1.246346469710552407e+00,1.177004115000010032e+01,5.839491419241155654e+02,1.146514513616025521e+00
8.630432856486450000e+14,1.262849942247123325e+00,1.176004120000009934e+01,5.366040845893463711e+02,1.166005135653312763e+00
8.733504354171716250e+14,1.279214034557311974e+00,1.175004125000009836e+01,4.935748685347962237e+02,1.185350217449002264e+00
8.836575851856981250e+14,1.295338911660698367e+00,1.173004135000009640e+01,4.547311465740933727e+02,1.204424701243960616e+00
8.939647349542246250e+14,1.311158270438573359e+00,1.172004140000009365e+01,4.196749105221266518e+02,1.223136641284628068e+00
9.042718847227512500e+14,1.326756171890326907e+00,1.171004145000009267e+01,3.877892965397621197e+02,1.241574641333523354e+00
9.145790344912777500e+14,1.342170075475244362e+00,1.169004155000009071e+01,3.587396475312114603e+02,1.259789855431448613e+00
9.248861842598042500e+14,1.357268141912169268e+00,1.168004160000008973e+01,3.324510848034050809e+02,1.277612427307558196e+00
9.351933340283307500e+14,1.372139947117547942e+00,1.167004165000008875e+01,3.084344561307412391e+02,1.295166254103297554e+00
9.455004837968573750e+14,1.386829143951739063e+00,1.165004175000008679e+01,2.864209309536352634e+02,1.312468233112902505e+00
9.558076335653838750e+14,1.401196776567918079e+00,1.164004180000008581e+01,2.664496780185776288e+02,1.329367291982956667e+00
9.661147833339103750e+14,1.415361233523355633e+00,1.162004190000008386e+01,2.481240922544299394e+02,1.346003351170540263e+00
9.764219331024368750e+14,1.429315907048951395e+00,1.161004195000008288e+01,2.312949997967963895e+02,1.362357480394547071e+00
9.867290828709635000e+14,1.442939725569157616e+00,1.159004205000007914e+01,2.159482439140375902e+02,1.378279563267725605e+00
9.970362326394900000e+14,1.456419847608822815e+00,1.158004210000007816e+01,2.017614368829908926e+02,1.393989771610480100e+00
1.007343382408016500e+15,1.469624918911223155e+00,1.156004220000007621e+01,1.887509277417141504e+02,1.409339584188409766e+00
1.017650532176543000e+15,1.482538816267193971e+00,1.155004225000007523e+01,1.768057380905137848e+02,1.424295160715614683e+00
1.027957681945069625e+15,1.495329875777766659e+00,1.153004235000007327e+01,1.657121064389372123e+02,1.439062904434965651e+00
1.038264831713596125e+15,1.507789782177752613e+00,1.152004240000007229e+01,1.555514120686982551e+02,1.453399725998085534e+00
1.048571981482122625e+15,1.520082798886646325e+00,1.150004250000007033e+01,1.461020410089451502e+02,1.467476557504941326e+00
1.058879131250649250e+15,1.532114643851871572e+00,1.149004255000006935e+01,1.373919961847930153e+02,1.481186940028214050e+00
1.069186281019175750e+15,1.543891756781764046e+00,1.147004265000006562e+01,1.293489803702740630e+02,1.494554677780664864e+00
1.079493430787702250e+15,1.555508994343947737e+00,1.145004275000006366e+01,1.218359778203104895e+02,1.507663621653658748e+00
1.089800580556228750e+15,1.566797688437556513e+00,1.144004280000006268e+01,1.149473950023811994e+02,1.520345271806434750e+00
1.100107730324755375e+15,1.577990148475820309e+00,1.142004290000006073e+01,1.084760610166361658e+02,1.532835550571381322e+00
1.110414880093281875e+15,1.588866980334336043e+00,1.141004295000005975e+01,1.024978908543523630e+02,1.544907940671563784e+00
1.120722029861808375e+15,1.599585009034888872e+00,1.139004305000005779e+01,9.690721876446134786e+01,1.556723773137307587e+00
1.131029179630335000e+15,1.610045462348674405e+00,1.137004315000005583e+01,9.172219412503585545e+01,1.568174303377443568e+00
1.141336329398861500e+15,1.620304726064756284e+00,1.136004320000005485e+01,8.688478025678631411e+01,1.579331315855912354e+00
1.151643479167388000e+15,1.630366057029717819e+00,1.134004330000005112e+01,8.235939929069114385e+01,1.590184970447841684e+00
1.161950628935914500e+15,1.640184329068696156e+00,1.132004340000004916e+01,7.814928823459906937e+01,1.600698212002616305e+00
1.172257778704441000e+15,1.649847532388138305e+00,1.131004345000004818e+01,7.419653651783636406e+01,1.610960026593638350e+00
1.182564928472967500e+15,1.659224977073805007e+00,1.129004355000004622e+01,7.051474474485266342e+01,1.620804592286020585e+00
1.192872078241494000e+15,1.668496081211744198e+00,1.127004365000004427e+01,6.704200688764522909e+01,1.630477513248817401e+00
1.203179228010020500e+15,1.677480474177277525e+00,1.126004370000004329e+01,6.382070311010060948e+01,1.639757021212822963e+00
1.213486377778547250e+15,1.686359982740500918e+00,1.124004380000004133e+01,6.076673366963277090e+01,1.648831467511470805e+00
1.223793527547073750e+15,1.694942745253712690e+00,1.122004390000003937e+01,5.793249389700822860e+01,1.657500532765526113e+00
1.234100677315600250e+15,1.703451461258621791e+00,1.121004395000003662e+01,5.523790350028149021e+01,1.666026997626618655e+00
1.244407827084126750e+15,1.711655343131813334e+00,1.119004405000003466e+01,5.273220943709316089e+01,1.674125522757621942e+00
1.254714976852653500e+15,1.719771779888294105e+00,1.117004415000003270e+01,5.034696538959878609e+01,1.682040999049883911e+00
1.265022126621180000e+15,1.727622786727921245e+00,1.115004425000003074e+01,4.813209995015584042e+01,1.689611272023860744e+00
1.275329276389706500e+15,1.735375729956864177e+00,1.114004430000002976e+01,4.601399475920772630e+01,1.696985267198132252e+00
1.285636426158233000e+15,1.742862349398395017e+00,1.112004440000002781e+01,4.404014742842009156e+01,1.703983386840578707e+00
