rhoc,M,R,Lambda,I
1.730844221105529000e+15,1.789327876214724444e+00,1.177004115000010032e+01,4.213059040518638909e+01,1.812885808243059227e+00
1.740145728643217500e+15,1.789144538378005356e+00,1.175004125000009836e+01,4.179766813476403797e+01,1.809357377439553050e+00
1.749447236180906000e+15,1.788946161704411120e+00,1.174004130000009738e+01,4.147155929500612359e+01,1.805817535016352338e+00
1.758748743718594500e+15,1.788730311197053169e+00,1.173004135000009640e+01,4.114916168753745751e+01,1.802273114191345948e+00
1.768050251256283000e+15,1.788488806388140784e+00,1.172004140000009365e+01,4.083375474403737826e+01,1.798706227789725443e+00
1.777351758793971250e+15,1.788245504646251316e+00,1.171004145000009267e+01,4.052397651135663637e+01,1.795159243655686243e+00
1.786653266331659750e+15,1.787977094303601300e+00,1.170004150000009169e+01,4.022386687237239755e+01,1.791590569172891723e+00
1.795954773869348250e+15,1.787699239401994156e+00,1.169004155000009071e+01,3.992608010295470677e+01,1.788038088242730916e+00
1.805256281407036750e+15,1.787401579302862142e+00,1.168004160000008973e+01,3.963700788351215465e+01,1.784458330132595361e+00
1.814557788944725250e+15,1.787092194723786331e+00,1.167004165000008875e+01,3.934987709850235404e+01,1.780885991851176797e+00
1.823859296482413500e+15,1.786765928467776376e+00,1.166004170000008777e+01,3.907219382800401064e+01,1.777310630729619367e+00
1.833160804020102000e+15,1.786429102364868848e+00,1.165004175000008679e+01,3.879666859872665441e+01,1.773726299555037800e+00
1.842462311557790500e+15,1.786068395036026768e+00,1.164004180000008581e+01,3.852675582635836804e+01,1.770112554975977082e+00
1.851763819095479000e+15,1.785706481960953385e+00,1.163004185000008484e+01,3.826316628995181901e+01,1.766536463248091771e+00
1.861065326633167500e+15,1.785315448439494412e+00,1.162004190000008386e+01,3.800376832136030458e+01,1.762931244683044296e+00
1.870366834170855750e+15,1.784930878278990551e+00,1.161004195000008288e+01,3.774725406283070583e+01,1.759355741157391684e+00
1.879668341708544250e+15,1.784519296381981590e+00,1.160004200000008190e+01,3.749661400001046729e+01,1.755737149044386936e+00
1.888969849246232750e+15,1.784102550424560008e+00,1.159004205000007914e+01,3.725076180567079120e+01,1.752142051879628681e+00
1.898271356783921250e+15,1.783671944289849209e+00,1.158004210000007816e+01,3.700976320940476683e+01,1.748549378592168857e+00
1.907572864321609750e+15,1.783225964093202220e+00,1.157004215000007719e+01,3.677366939691237491e+01,1.744953187212018308e+00
1.916874371859298000e+15,1.782771513126012453e+00,1.156004220000007621e+01,3.654164173037128194e+01,1.741348502868049986e+00
1.926175879396986500e+15,1.782309254862865400e+00,1.155004225000007523e+01,3.631234021723213345e+01,1.737755455980592334e+00
1.935477386934675000e+15,1.781829722856929532e+00,1.154004230000007425e+01,3.608666373458098064e+01,1.734152731321415342e+00
1.944778894472363500e+15,1.781342795526591471e+00,1.153004235000007327e+01,3.586765296970975214e+01,1.730566247045305817e+00
1.954080402010052000e+15,1.780847657128223904e+00,1.152004240000007229e+01,3.565046870960313186e+01,1.726982808829082172e+00
1.963381909547740250e+15,1.780336599462029490e+00,1.151004245000007131e+01,3.543699148042971103e+01,1.723378009455396320e+00
1.972683417085428750e+15,1.779816463641174407e+00,1.150004250000007033e+01,3.522741545289385101e+01,1.719786464853068741e+00
1.981984924623117250e+15,1.779290064238757685e+00,1.149004255000006935e+01,3.502297513309262911e+01,1.716211332703527770e+00
1.991286432160805750e+15,1.778753545900053412e+00,1.148004260000006838e+01,3.482321428824393195e+01,1.712641521584791438e+00
2.000587939698494250e+15,1.778206219560996226e+00,1.147004265000006562e+01,3.462403410764848388e+01,1.709062462708796248e+00
2.009889447236182500e+15,1.777653209428476266e+00,1.146004270000006464e+01,3.442685330167860513e+01,1.705497180598881668e+00
2.019190954773871000e+15,1.777093979349532837e+00,1.145004275000006366e+01,3.423745737273842593e+01,1.701948961585693310e+00
2.028492462311559500e+15,1.776524867131886065e+00,1.144004280000006268e+01,3.404902125723456408e+01,1.698406321657697671e+00
2.037793969849248000e+15,1.775944648348183774e+00,1.143004285000006170e+01,3.386429685977255133e+01,1.694855258363057171e+00
2.047095477386936500e+15,1.775355386300071725e+00,1.143004285000006170e+01,3.368150232554586410e+01,1.691307173519805085e+00
2.056396984924625000e+15,1.774760906299766683e+00,1.142004290000006073e+01,3.350288740650795205e+01,1.687772470804682623e+00
2.065698492462313250e+15,1.774166585643342620e+00,1.141004295000005975e+01,3.332838676540379197e+01,1.684269270093651016e+00
2.075000000000001750e+15,1.773553757435377021e+00,1.140004300000005877e+01,3.315566891982578568e+01,1.680746286197002615e+00
