rhoc,M,R,Lambda,I
2.253231889871301000e+15,1.965778175784995474e+00,9.830050849999958373e+00,4.776597063306923907e+00,1.692843638245435045e+00
2.265994354587473000e+15,1.965021646716338388e+00,9.810050949999958192e+00,4.705272351933590613e+00,1.687599709796204550e+00
2.278756819303644500e+15,1.964230064548191379e+00,9.790051049999959787e+00,4.635128571636180084e+00,1.682318952148096347e+00
2.291519284019816000e+15,1.963410854403855543e+00,9.780051099999958808e+00,4.567377273788687297e+00,1.677067707115022621e+00
2.304281748735988000e+15,1.962561349396377608e+00,9.760051199999958627e+00,4.502269196760078529e+00,1.671796766725585748e+00
2.317044213452160000e+15,1.961667274586620380e+00,9.750051249999959424e+00,4.437839595430833839e+00,1.666462094472034750e+00
2.329806678168331000e+15,1.960761606639092047e+00,9.730051349999959243e+00,4.376042776931558187e+00,1.661193831660715770e+00
2.342569142884503000e+15,1.959833339851691392e+00,9.710051449999959061e+00,4.315841014618691851e+00,1.655925875458301721e+00
2.355331607600675000e+15,1.958853017838325661e+00,9.700051499999959859e+00,4.256422250870493862e+00,1.650572642751974684e+00
2.368094072316846500e+15,1.957872677742435119e+00,9.680051599999959677e+00,4.199671894022357854e+00,1.645308489210276504e+00
2.380856537033018000e+15,1.956845941593847948e+00,9.670051649999960475e+00,4.144215009766019087e+00,1.639989042139097464e+00
2.393619001749190000e+15,1.955794131348666420e+00,9.650051749999960293e+00,4.089538058750350480e+00,1.634642756816155007e+00
2.406381466465361500e+15,1.954734485509705078e+00,9.640051799999959314e+00,4.036990552670948418e+00,1.629362081537502283e+00
2.419143931181533000e+15,1.953652940424415396e+00,9.620051899999959133e+00,3.985757413334741983e+00,1.624089615404578968e+00
2.431906395897705000e+15,1.952534748175366097e+00,9.610051949999959930e+00,3.935278384384705674e+00,1.618755035677194254e+00
2.444668860613877000e+15,1.951396913185309723e+00,9.590052049999959749e+00,3.886831996773364217e+00,1.613451433146275926e+00
2.457431325330048500e+15,1.950243817879202757e+00,9.580052099999960546e+00,3.839852919752413829e+00,1.608182921633543705e+00
2.470193790046220000e+15,1.949059851694052714e+00,9.560052199999960365e+00,3.793314869790322064e+00,1.602854923042824620e+00
2.482956254762392000e+15,1.947871210492824412e+00,9.550052249999959386e+00,3.747657944553762110e+00,1.597582330306528853e+00
2.495718719478563500e+15,1.946669270425548826e+00,9.530052349999960981e+00,3.704756887636424967e+00,1.592355311508072635e+00
2.508481184194735000e+15,1.945429941883254576e+00,9.520052399999960002e+00,3.661322746804437145e+00,1.587061294154275881e+00
2.521243648910907000e+15,1.944169665185947693e+00,9.500052499999959821e+00,3.619443613642253865e+00,1.581770674012708655e+00
2.534006113627078500e+15,1.942908233318871192e+00,9.490052549999960618e+00,3.578825564739762655e+00,1.576544955535208681e+00
2.546768578343250500e+15,1.941624923618696208e+00,9.470052649999960437e+00,3.539192466463479292e+00,1.571311870012393364e+00
2.559531043059422000e+15,1.940315015153375899e+00,9.460052699999961234e+00,3.500242763004352220e+00,1.566045619734761862e+00
2.572293507775593500e+15,1.938990508858726702e+00,9.450052749999960255e+00,3.462328655987039205e+00,1.560810595442547521e+00
2.585055972491765500e+15,1.937679297801619072e+00,9.430052849999960074e+00,3.425794335270913926e+00,1.555666109023033261e+00
2.597818437207937000e+15,1.936318949915202481e+00,9.420052899999960871e+00,3.389461316734119656e+00,1.550417034065969091e+00
2.610580901924109000e+15,1.934949677583044370e+00,9.400052999999960690e+00,3.354148016845933444e+00,1.545210488962384110e+00
2.623343366640280500e+15,1.933588417343866661e+00,9.390053049999961488e+00,3.320194255167362662e+00,1.540083333663907705e+00
2.636105831356452500e+15,1.932191596098389086e+00,9.380053099999960509e+00,3.286485020630533604e+00,1.534895052864423848e+00
2.648868296072624000e+15,1.930784934600627167e+00,9.360053199999960327e+00,3.253398498491644197e+00,1.529725806540465083e+00
2.661630760788795500e+15,1.929372480450757266e+00,9.350053249999961125e+00,3.221709589364655457e+00,1.524600469040665818e+00
2.674393225504967500e+15,1.927956678572412486e+00,9.340053299999961922e+00,3.190880837237688894e+00,1.519518237483595824e+00
2.687155690221139000e+15,1.926503844137788635e+00,9.320053399999961741e+00,3.159961085454435548e+00,1.514362813188763202e+00
2.699918154937311000e+15,1.925056866599182515e+00,9.310053449999960762e+00,3.130123445581562081e+00,1.509273827995413431e+00
2.712680619653482500e+15,1.923602576765815586e+00,9.300053499999961559e+00,3.101058801676064292e+00,1.504222148021033156e+00
2.725443084369654000e+15,1.922137707173253052e+00,9.280053599999961378e+00,3.072866771587657198e+00,1.499171086361135607e+00
2.738205549085826000e+15,1.920653076392984770e+00,9.270053649999962175e+00,3.045018400668561220e+00,1.494107680533937277e+00
2.750968013801997500e+15,1.919159497637511480e+00,9.260053699999961196e+00,3.017634533232388172e+00,1.489075952169524042e+00
2.763730478518169500e+15,1.917682036094748854e+00,9.250053749999961994e+00,2.991426230017069976e+00,1.484130507253580200e+00
