rhoc,M,R,Lambda,I
1.368268769731003250e+15,2.090586724068022040e+00,1.164004180000008581e+01,1.419312221534018903e+01,2.390790884709777853e+00
1.377725536422995000e+15,2.093632977684909413e+00,1.161004195000008288e+01,1.378546988129268414e+01,2.389806974037599563e+00
1.387182303114986750e+15,2.096539877590597456e+00,1.159004205000007914e+01,1.339809753792772717e+01,2.388657800664652608e+00
1.396639069806978500e+15,2.099331006461864657e+00,1.157004215000007719e+01,1.302592901029661832e+01,2.387298730184078011e+00
1.406095836498970250e+15,2.102044818161599604e+00,1.155004225000007523e+01,1.266904821819191085e+01,2.385835141213188404e+00
1.415552603190962000e+15,2.104618369746846795e+00,1.153004235000007327e+01,1.233006238969433710e+01,2.384189716650351620e+00
1.425009369882953750e+15,2.107122989941084157e+00,1.151004245000007131e+01,1.199786490184686905e+01,2.382338104741656082e+00
1.434466136574945500e+15,2.109505943410252549e+00,1.149004255000006935e+01,1.168357829305514173e+01,2.380371547230706319e+00
1.443922903266937250e+15,2.111793869259691814e+00,1.147004265000006562e+01,1.138004016840031518e+01,2.378231563551608918e+00
1.453379669958929000e+15,2.113988959602728812e+00,1.145004275000006366e+01,1.108723966868095800e+01,2.375936433857604335e+00
1.462836436650920750e+15,2.116072857075560254e+00,1.143004285000006170e+01,1.080873650750439907e+01,2.373540393105368462e+00
1.472293203342912500e+15,2.118092562637398313e+00,1.141004295000005975e+01,1.053683117500083100e+01,2.370948075871510685e+00
1.481749970034904250e+15,2.120003624920345331e+00,1.139004305000005779e+01,1.027844393770932463e+01,2.368254618486330010e+00
1.491206736726896000e+15,2.121829904082292551e+00,1.137004315000005583e+01,1.002806176432026675e+01,2.365440273799777948e+00
1.500663503418887750e+15,2.123588459767071335e+00,1.135004325000005387e+01,9.786795490040885781e+00,2.362505662025775610e+00
1.510120270110879500e+15,2.125223605488113510e+00,1.133004335000005014e+01,9.555564925591671255e+00,2.359409613248635740e+00
1.519577036802871250e+15,2.126803853052772642e+00,1.131004345000004818e+01,9.331531647215900449e+00,2.356200128138111527e+00
1.529033803494863000e+15,2.128293413768608922e+00,1.129004355000004622e+01,9.116057565315253797e+00,2.352874035523023544e+00
1.538490570186855000e+15,2.129693810449445390e+00,1.127004365000004427e+01,8.909669772749611028e+00,2.349461828900346827e+00
1.547947336878846750e+15,2.131034668015163280e+00,1.125004375000004231e+01,8.707446829616850792e+00,2.345887824711879066e+00
1.557404103570838500e+15,2.132285755546759365e+00,1.123004385000004035e+01,8.514602286934836783e+00,2.342239471771705439e+00
1.566860870262830250e+15,2.133482102146769588e+00,1.121004395000003662e+01,8.328295214334707097e+00,2.338540892039990826e+00
1.576317636954822000e+15,2.134595375083077062e+00,1.120004400000003564e+01,8.147367145239954311e+00,2.334666796002732081e+00
1.585774403646813750e+15,2.135636813602341810e+00,1.118004410000003368e+01,7.974128651587489180e+00,2.330764833185464902e+00
1.595231170338805500e+15,2.136614703114698699e+00,1.116004420000003172e+01,7.805097552387799453e+00,2.326732419346681180e+00
1.604687937030797250e+15,2.137523478691855328e+00,1.114004430000002976e+01,7.642354348360996141e+00,2.322604377167847733e+00
1.614144703722789000e+15,2.138362739051108630e+00,1.112004440000002781e+01,7.485967939503447965e+00,2.318444656051279029e+00
1.623601470414780750e+15,2.139136401276836796e+00,1.110004450000002585e+01,7.332165159717939140e+00,2.314121749438424303e+00
1.633058237106772500e+15,2.139851640664099719e+00,1.108004460000002211e+01,7.185620601476939484e+00,2.309762626012099140e+00
1.642515003798764250e+15,2.140506091762101271e+00,1.106004470000002016e+01,7.044880607754208768e+00,2.305389100471667785e+00
1.651971770490756000e+15,2.141102267936219050e+00,1.105004475000001918e+01,6.905225922062535382e+00,2.300832861465453849e+00
1.661428537182747750e+15,2.141627652508095725e+00,1.103004485000001722e+01,6.772077207017439093e+00,2.296234344252088277e+00
1.670885303874739500e+15,2.142089286757487443e+00,1.101004495000001526e+01,6.643542566484244460e+00,2.291589587477786960e+00
1.680342070566731250e+15,2.142521429188004589e+00,1.099004505000001330e+01,6.517435119995760751e+00,2.286868229032706701e+00
1.689798837258723000e+15,2.142885817304893692e+00,1.097004515000001135e+01,6.395990339931775459e+00,2.282092372623702126e+00
1.699255603950714750e+15,2.143193697424317534e+00,1.096004520000001037e+01,6.279620137059841234e+00,2.277284995951169844e+00
1.708712370642706500e+15,2.143450647754840066e+00,1.094004530000000663e+01,6.164635612653027508e+00,2.272339182571435856e+00
1.718169137334698250e+15,2.143653753213381030e+00,1.092004540000000468e+01,6.055232936552210177e+00,2.267386394071241540e+00
1.727625904026690000e+15,2.143807124604762304e+00,1.090004550000000272e+01,5.947968903409158514e+00,2.262400748631459457e+00
1.737082670718682000e+15,2.143927479406118053e+00,1.088004560000000076e+01,5.843663815859493127e+00,2.257338058668379333e+00
1.746539437410673750e+15,2.143975010484665766e+00,1.087004564999999978e+01,5.743386251825591593e+00,2.252194031898019144e+00
1.755996204102665500e+15,2.144000967716583883e+00,1.085004574999999782e+01,5.645079637060185895e+00,2.247115099373343305e+00
1.765452970794657250e+15,2.143968880630929608e+00,1.083004584999999409e+01,5.550000774591699937e+00,2.241866624800396224e+00
1.774909737486649000e+15,2.143884261147062542e+00,1.082004589999999311e+01,5.456804584443283090e+00,2.236597433744532903e+00
1.784366504178640750e+15,2.143767659040527906e+00,1.080004599999999115e+01,5.367745681884839470e+00,2.231368603032373610e+00
1.793823270870632500e+15,2.143606145578734523e+00,1.078004609999998920e+01,5.280471718211842358e+00,2.226001559346026948e+00
1.803280037562624250e+15,2.143404926552373801e+00,1.076004619999998724e+01,5.195727533410776644e+00,2.220637633581066694e+00
1.812736804254616000e+15,2.143159314912434166e+00,1.075004624999998626e+01,5.113407360671422097e+00,2.215268604173368239e+00
1.822193570946607750e+15,2.142877837942501529e+00,1.073004634999998430e+01,5.033390063826953309e+00,2.209815035282695295e+00
1.831650337638599500e+15,2.142561269214840358e+00,1.071004644999998234e+01,4.955486987564956536e+00,2.204354435114204591e+00
1.841107104330591250e+15,2.142197565035513396e+00,1.070004649999997959e+01,4.879944877906517320e+00,2.198871277390089585e+00
1.850563871022583000e+15,2.141794276379096917e+00,1.068004659999997763e+01,4.806410658721823381e+00,2.193315630407854488e+00
1.860020637714574750e+15,2.141374433715875103e+00,1.067004664999997665e+01,4.734608676089114176e+00,2.187780479627781105e+00
1.869477404406566500e+15,2.140912020970019647e+00,1.065004674999997469e+01,4.665294714285075806e+00,2.182232825691034162e+00
1.878934171098558250e+15,2.140409924646950568e+00,1.063004684999997274e+01,4.597524712459781782e+00,2.176633925166605366e+00
1.888390937790550000e+15,2.139875346841021653e+00,1.062004689999997176e+01,4.531460945089161640e+00,2.170984579058857555e+00
1.897847704482541750e+15,2.139307857626983278e+00,1.060004699999996980e+01,4.466970786507751257e+00,2.165338673349050502e+00
1.907304471174533500e+15,2.138717128665675205e+00,1.059004704999996882e+01,4.404899488799356888e+00,2.159726764145689426e+00
1.916761237866525250e+15,2.138089931496595764e+00,1.057004714999996509e+01,4.343457360270607026e+00,2.154009033768207626e+00
1.926218004558517000e+15,2.137420561569412847e+00,1.055004724999996313e+01,4.284033740672001045e+00,2.148275685325994555e+00
1.935674771250508750e+15,2.136740627151567207e+00,1.054004729999996215e+01,4.226322435667889010e+00,2.142607379199760409e+00
1.945131537942500750e+15,2.136031795211052575e+00,1.052004739999996019e+01,4.170380949478511567e+00,2.136881762733712886e+00
1.954588304634492500e+15,2.135286546863465418e+00,1.051004744999995921e+01,4.114848769823662877e+00,2.131117946021626075e+00
1.964045071326484250e+15,2.134527043630309873e+00,1.049004754999995725e+01,4.061412026901567884e+00,2.125410754828747084e+00
1.973501838018476000e+15,2.133721897660367794e+00,1.048004759999995628e+01,4.009456359286309279e+00,2.119637284750390371e+00
1.982958604710467750e+15,2.132896208011390904e+00,1.046004769999995609e+01,3.957949607198719910e+00,2.113823320201987155e+00
1.992415371402459500e+15,2.132050153237250889e+00,1.045004774999995512e+01,3.908338634277921386e+00,2.108045647568555392e+00
2.001872138094451250e+15,2.131179937706024763e+00,1.043004784999995671e+01,3.860501054748459726e+00,2.102287065081716033e+00
2.011328904786443000e+15,2.130288832362047469e+00,1.042004789999995573e+01,3.812553873269576954e+00,2.096482698863884497e+00
2.020785671478434750e+15,2.129355424376870420e+00,1.040004799999995555e+01,3.766402289506072698e+00,2.090626510283152939e+00
2.030242438170426500e+15,2.128426441101192168e+00,1.039004804999995635e+01,3.721779232275567839e+00,2.084866900284873203e+00
2.039699204862418250e+15,2.127468516634380080e+00,1.037004814999995617e+01,3.677784516406492177e+00,2.079084632155664636e+00
2.049155971554410000e+15,2.126484009933660158e+00,1.036004819999995696e+01,3.634698702694348249e+00,2.073249082862369974e+00
2.058612738246401750e+15,2.125474366691141093e+00,1.034004829999995678e+01,3.593022453336955024e+00,2.067420701996088628e+00
2.068069504938393500e+15,2.124444487843077489e+00,1.033004834999995580e+01,3.551956021296844401e+00,2.061609767682512917e+00
2.077526271630385250e+15,2.123404259261706173e+00,1.031004844999995740e+01,3.511813766155425398e+00,2.055799846454497981e+00
2.086983038322377000e+15,2.122335837571308836e+00,1.030004849999995642e+01,3.472596772140655652e+00,2.049957904379366536e+00
2.096439805014368750e+15,2.121258936097929926e+00,1.029004854999995722e+01,3.434591826580272844e+00,2.044166587200547891e+00
2.105896571706360500e+15,2.120168099213466828e+00,1.027004864999995704e+01,3.397696965005709835e+00,2.038412306118604356e+00
