rhoc,M,R,Lambda,I
1.231514207090191000e+15,2.059136413491280848e+00,1.159004205000007914e+01,2.005827658096469435e+01,2.419243226042060435e+00
1.239705379505558500e+15,2.064097530457651875e+00,1.157004215000007719e+01,1.941687207515977676e+01,2.423072039546312784e+00
1.247896551920926000e+15,2.068951228708507006e+00,1.155004225000007523e+01,1.880195574544104886e+01,2.426663095668219583e+00
1.256087724336293250e+15,2.073685102991468465e+00,1.154004230000007425e+01,1.821307785988799566e+01,2.430046466887676004e+00
1.264278896751660750e+15,2.078229473668655292e+00,1.152004240000007229e+01,1.765824128336473464e+01,2.433121214748970917e+00
1.272470069167028000e+15,2.082730818595609268e+00,1.151004245000007131e+01,1.711428028787315725e+01,2.436040155098631477e+00
1.280661241582395500e+15,2.087045494301908555e+00,1.149004255000006935e+01,1.660107743429324501e+01,2.438657943345859724e+00
1.288852413997763000e+15,2.091268441251131538e+00,1.148004260000006838e+01,1.610945102071942259e+01,2.441128296185512081e+00
1.297043586413130500e+15,2.095373522843684722e+00,1.146004270000006464e+01,1.563670215599932689e+01,2.443333682330908196e+00
1.305234758828497750e+15,2.099304027937588302e+00,1.145004275000006366e+01,1.518650650930848833e+01,2.445266658619448474e+00
1.313425931243865000e+15,2.103190875841303598e+00,1.143004285000006170e+01,1.475038720867144804e+01,2.447078591650999613e+00
1.321617103659232500e+15,2.106941966971965119e+00,1.142004290000006073e+01,1.433500692415298872e+01,2.448674954879625165e+00
1.329808276074600000e+15,2.110546535473727836e+00,1.140004300000005877e+01,1.393698819268719191e+01,2.450028656501805457e+00
