rhoc,M,R,Lambda,I
1.294980687436339000e+15,1.997703353846969732e+00,1.155004225000007523e+01,2.154137978198358283e+01,2.240863830460770423e+00
1.304375254869991000e+15,2.002364800576755588e+00,1.153004235000007327e+01,2.082518765249207604e+01,2.243107668212411809e+00
1.313769822303643000e+15,2.006838252409823831e+00,1.151004245000007131e+01,2.014993219868070184e+01,2.245100031826084308e+00
1.323164389737295250e+15,2.011239383075248188e+00,1.149004255000006935e+01,1.949634339912312697e+01,2.246901253715784197e+00
1.332558957170947250e+15,2.015459991429140896e+00,1.147004265000006562e+01,1.888043678944658055e+01,2.248441850794757890e+00
1.341953524604599500e+15,2.019582585297521327e+00,1.145004275000006366e+01,1.828780539815528527e+01,2.249815532235269977e+00
1.351348092038251500e+15,2.023577974743605346e+00,1.143004285000006170e+01,1.772147901883836596e+01,2.250963332603526545e+00
1.360742659471903500e+15,2.027416733609483934e+00,1.141004295000005975e+01,1.718383672507727056e+01,2.251885851238152991e+00
1.370137226905555750e+15,2.031182880141312541e+00,1.140004300000005877e+01,1.666273738158132289e+01,2.252628988280774180e+00
1.379531794339207750e+15,2.034788507772898214e+00,1.138004310000005681e+01,1.616991347119493838e+01,2.253174009791717669e+00
1.388926361772859750e+15,2.038307043384851802e+00,1.136004320000005485e+01,1.569286095994936581e+01,2.253513338860051896e+00
1.398320929206512000e+15,2.041691835681200384e+00,1.134004330000005112e+01,1.523934520082736022e+01,2.253660547293602434e+00
1.407715496640164000e+15,2.044966941334093846e+00,1.132004340000004916e+01,1.480368290882949545e+01,2.253658624410757927e+00
1.417110064073816250e+15,2.048158317561578734e+00,1.130004350000004720e+01,1.438423437751562695e+01,2.253477603096604831e+00
1.426504631507468250e+15,2.051196921003262119e+00,1.128004360000004525e+01,1.398639559635360285e+01,2.253100058837239850e+00
1.435899198941120250e+15,2.054178993270562970e+00,1.127004365000004427e+01,1.360109680016625688e+01,2.252592415101332790e+00
1.445293766374772500e+15,2.057036100342946039e+00,1.125004375000004231e+01,1.323066205485420355e+01,2.251904398244028549e+00
1.454688333808424500e+15,2.059783772904179688e+00,1.123004385000004035e+01,1.287738390286181023e+01,2.251067718039875487e+00
1.464082901242076750e+15,2.062446348595568857e+00,1.121004395000003662e+01,1.253367138561098848e+01,2.250018225567687935e+00
1.473477468675728750e+15,2.064991457421390564e+00,1.119004405000003466e+01,1.220854833985838539e+01,2.248857880100114226e+00
1.482872036109380750e+15,2.067462129210208222e+00,1.117004415000003270e+01,1.189239571296768716e+01,2.247544406522672844e+00
1.492266603543033000e+15,2.069852643072072063e+00,1.116004420000003172e+01,1.158899875597466078e+01,2.246134582316146044e+00
1.501661170976685000e+15,2.072093190274896024e+00,1.114004430000002976e+01,1.129995552566358619e+01,2.244496292970395768e+00
1.511055738410337000e+15,2.074312208622801634e+00,1.112004440000002781e+01,1.101810834505210934e+01,2.242783598935425893e+00
1.520450305843989250e+15,2.076416028576005157e+00,1.110004450000002585e+01,1.074524560665514272e+01,2.240942348031161657e+00
1.529844873277641250e+15,2.078413096073656874e+00,1.108004460000002211e+01,1.048599864595158593e+01,2.238914236220768572e+00
1.539239440711293500e+15,2.080357702519781693e+00,1.107004465000002114e+01,1.023444851183763049e+01,2.236797741888079116e+00
1.548634008144945500e+15,2.082195526713757516e+00,1.105004475000001918e+01,9.992945537227091890e+00,2.234565451774199740e+00
1.558028575578597500e+15,2.083973214466727786e+00,1.103004485000001722e+01,9.760080663499866915e+00,2.232220931973905476e+00
1.567423143012249750e+15,2.085667646577595846e+00,1.101004495000001526e+01,9.532696604667773244e+00,2.229738851831541524e+00
1.576817710445901750e+15,2.087273017521509288e+00,1.099004505000001330e+01,9.317855509637947620e+00,2.227186523451428091e+00
1.586212277879554000e+15,2.088825763838165983e+00,1.098004510000001233e+01,9.107145748239336314e+00,2.224499978495087404e+00
1.595606845313206000e+15,2.090278920876344149e+00,1.096004520000001037e+01,8.903718254064511228e+00,2.221671907503695476e+00
1.605001412746858000e+15,2.091675707406664753e+00,1.094004530000000663e+01,8.710452949847844906e+00,2.218850537676824164e+00
1.614395980180510250e+15,2.092997471608966986e+00,1.092004540000000468e+01,8.520613627352226160e+00,2.215801405630143606e+00
1.623790547614162250e+15,2.094244856708030067e+00,1.091004545000000370e+01,8.337402484596642793e+00,2.212703879077679403e+00
1.633185115047814250e+15,2.095431110554121013e+00,1.089004555000000174e+01,8.162555505236493758e+00,2.209568284219343148e+00
1.642579682481466500e+15,2.096548469881948762e+00,1.087004564999999978e+01,7.990286833832726643e+00,2.206246081964537531e+00
1.651974249915118500e+15,2.097615527073549480e+00,1.086004569999999880e+01,7.825507424865016048e+00,2.202946482960869812e+00
1.661368817348770750e+15,2.098587417020372214e+00,1.084004579999999685e+01,7.666587240319396201e+00,2.199489344764379073e+00
1.670763384782422750e+15,2.099526193231188831e+00,1.082004589999999311e+01,7.510881031479948788e+00,2.195957892978682935e+00
1.680157952216074750e+15,2.100383399624001335e+00,1.080004599999999115e+01,7.361890883975478417e+00,2.192347069398589809e+00
1.689552519649727000e+15,2.101188161209265548e+00,1.079004604999999017e+01,7.217063763532782339e+00,2.188688966154122895e+00
1.698947087083379000e+15,2.101938925270177894e+00,1.077004614999998822e+01,7.076415009650464327e+00,2.184911079529479050e+00
1.708341654517031000e+15,2.102637252038794813e+00,1.075004624999998626e+01,6.940773333160683123e+00,2.181126419137952688e+00
1.717736221950683250e+15,2.103261049541604422e+00,1.074004629999998528e+01,6.809610821628480082e+00,2.177224110465160845e+00
1.727130789384335250e+15,2.103854108309138660e+00,1.072004639999998332e+01,6.681420635448002798e+00,2.173266888759622706e+00
1.736525356817987500e+15,2.104372697635592981e+00,1.070004649999997959e+01,6.557430468736829887e+00,2.169235163092201546e+00
1.745919924251639500e+15,2.104850217245398003e+00,1.069004654999997861e+01,6.437610661170070081e+00,2.165183849185331688e+00
1.755314491685291500e+15,2.105267610370930687e+00,1.067004664999997665e+01,6.320817377437212947e+00,2.160977690177552812e+00
1.764709059118943750e+15,2.105644182228575634e+00,1.066004669999997567e+01,6.207463480430913449e+00,2.156792919264803210e+00
1.774103626552595750e+15,2.105968555496624539e+00,1.064004679999997371e+01,6.098292816243032988e+00,2.152566444274143009e+00
1.783498193986248000e+15,2.106246572593992283e+00,1.062004689999997176e+01,5.991126938572101324e+00,2.148219053373943588e+00
1.792892761419900000e+15,2.106474598230244855e+00,1.061004694999997078e+01,5.888045008278236736e+00,2.143850275582941389e+00
1.802287328853552000e+15,2.106658206283899215e+00,1.059004704999996882e+01,5.788992358059066312e+00,2.139485916558016232e+00
1.811681896287204250e+15,2.106808411877942877e+00,1.058004709999996784e+01,5.689782433031973952e+00,2.135007177771928610e+00
1.821076463720856250e+15,2.106897105995277908e+00,1.056004719999996411e+01,5.594806741429078301e+00,2.130477887456029951e+00
1.830471031154508250e+15,2.106951663638689798e+00,1.054004729999996215e+01,5.504387984680363388e+00,2.125966579525365496e+00
1.839865598588160500e+15,2.106948259495692533e+00,1.053004734999996117e+01,5.413823662799446268e+00,2.121320018968924082e+00
1.849260166021812500e+15,2.106929387372940443e+00,1.051004744999995921e+01,5.326189330206502426e+00,2.116696428122422535e+00
1.858654733455464750e+15,2.106859888621766430e+00,1.050004749999995823e+01,5.242341506659363048e+00,2.112043541930578527e+00
1.868049300889116750e+15,2.106747977482541057e+00,1.048004759999995628e+01,5.160136678162558610e+00,2.107329806079700329e+00
1.877443868322768750e+15,2.106605475831850427e+00,1.047004764999995530e+01,5.079427499208287067e+00,2.102572319660283018e+00
1.886838435756421000e+15,2.106424182075099960e+00,1.045004774999995512e+01,5.001585642050632607e+00,2.097812090474502345e+00
1.896233003190073000e+15,2.106205200272880163e+00,1.044004779999995591e+01,4.926252677134047353e+00,2.093033205904965666e+00
1.905627570623725250e+15,2.105949643092313028e+00,1.042004789999995573e+01,4.851791933765298381e+00,2.088156670947671323e+00
1.915022138057377250e+15,2.105658819892386457e+00,1.041004794999995653e+01,4.779828951511658097e+00,2.083283108957134200e+00
1.924416705491029250e+15,2.105336250739899828e+00,1.039004804999995635e+01,4.710672938835081425e+00,2.078422135725200182e+00
1.933811272924681500e+15,2.104967261255713762e+00,1.038004809999995715e+01,4.641789819296626263e+00,2.073444103971896713e+00
1.943205840358333500e+15,2.104588744047060533e+00,1.036004819999995696e+01,4.575190854669786589e+00,2.068512316899758563e+00
1.952600407791985500e+15,2.104155047203901674e+00,1.035004824999995598e+01,4.510689062117466896e+00,2.063522786094629247e+00
1.961994975225637750e+15,2.103704688897833908e+00,1.033004834999995580e+01,4.447976138924430778e+00,2.058543858448219410e+00
1.971389542659289750e+15,2.103216837497611902e+00,1.032004839999995660e+01,4.385977393619656439e+00,2.053485529192935921e+00
1.980784110092942000e+15,2.102702627002862368e+00,1.030004849999995642e+01,4.326744821973910859e+00,2.048447374817198074e+00
1.990178677526594000e+15,2.102167873187127611e+00,1.029004854999995722e+01,4.268751128438913689e+00,2.043438165424816599e+00
1.999573244960246000e+15,2.101596243666360220e+00,1.027004864999995704e+01,4.211118692417301190e+00,2.038332845449342567e+00
2.008967812393898250e+15,2.101006842653153850e+00,1.026004869999995606e+01,4.155456796175343470e+00,2.033252529952519705e+00
2.018362379827550250e+15,2.100373488497229157e+00,1.024004879999995765e+01,4.101715432138531625e+00,2.028135153191827911e+00
2.027756947261202500e+15,2.099734459575622658e+00,1.023004884999995667e+01,4.048951908669526034e+00,2.023057304061746109e+00
2.037151514694854500e+15,2.099046860897024303e+00,1.022004889999995747e+01,3.997023208188599241e+00,2.017860671816091855e+00
2.046546082128506500e+15,2.098346813543344958e+00,1.020004899999995729e+01,3.946766223015055974e+00,2.012717068605104132e+00
2.055940649562158750e+15,2.097627681020827861e+00,1.019004904999995809e+01,3.897616710533642781e+00,2.007596254741813802e+00
2.065335216995810750e+15,2.096879467669714892e+00,1.017004914999995790e+01,3.849562265551586648e+00,2.002414949241944075e+00
2.074729784429462750e+15,2.096107874931525838e+00,1.016004919999995693e+01,3.802327056431485719e+00,1.997215777421383232e+00
2.084124351863115000e+15,2.095310160236159458e+00,1.015004924999995772e+01,3.756993247268198388e+00,1.992029461822783842e+00
2.093518919296767000e+15,2.094499690349139964e+00,1.013004934999995754e+01,3.712794845024934620e+00,1.986876573487142750e+00
