rhoc,M,R,Lambda,I
1.141246809008034500e+15,1.957526393192656533e+00,1.185004075000010815e+01,3.198191830228910248e+01,2.268926091590605765e+00
1.150419277098115000e+15,1.964918849303932458e+00,1.183004085000010619e+01,3.066948788148562599e+01,2.276592962256385189e+00
1.159591745188195250e+15,1.972155046285493762e+00,1.181004095000010423e+01,2.942348172221124258e+01,2.283934340716891942e+00
1.168764213278275500e+15,1.979136198271926661e+00,1.180004100000010325e+01,2.825447852211043909e+01,2.290853862260059604e+00
1.177936681368356000e+15,1.986006196114285860e+00,1.178004110000010130e+01,2.714184292976966972e+01,2.297538679442309384e+00
1.187109149458436250e+15,1.992594208373497544e+00,1.176004120000009934e+01,2.609594182306473797e+01,2.303754852923397767e+00
1.196281617548516500e+15,1.999098623644594008e+00,1.174004130000009738e+01,2.509400815084929448e+01,2.309757237516856687e+00
1.205454085638597000e+15,2.005322866848756380e+00,1.172004140000009365e+01,2.415679378855241310e+01,2.315311374150951007e+00
1.214626553728677500e+15,2.011445628185462020e+00,1.171004145000009267e+01,2.325751413636738008e+01,2.320602934100967740e+00
1.223799021818757500e+15,2.017344471554684215e+00,1.169004155000009071e+01,2.241123935261076383e+01,2.325559899987409640e+00
1.232971489908838000e+15,2.023116423206639425e+00,1.167004165000008875e+01,2.160215732269306343e+01,2.330254016866631694e+00
1.242143957998918500e+15,2.028682401952739411e+00,1.165004175000008679e+01,2.083790846380792772e+01,2.334580487028797613e+00
1.251316426088998750e+15,2.034077572964039238e+00,1.163004185000008484e+01,2.011055791748444932e+01,2.338586876597264830e+00
1.260488894179079000e+15,2.039336580910001029e+00,1.161004195000008288e+01,1.942161358514641378e+01,2.342352384921544406e+00
1.269661362269159500e+15,2.044394773039328594e+00,1.160004200000008190e+01,1.876072283598087509e+01,2.345779330069903246e+00
1.278833830359239750e+15,2.049359920264491652e+00,1.158004210000007816e+01,1.812990740803594392e+01,2.349001672689341014e+00
