rhoc,M,R,Lambda,I
6.037599776289001250e+14,6.592960474180662445e-01,1.152004240000007229e+01,1.502829435297143209e+04,4.499263214732266425e-01
6.096937272793517500e+14,6.725232666892428934e-01,1.151004245000007131e+01,1.362266024615398965e+04,4.625316462010207741e-01
6.156274769298032500e+14,6.860530924318924972e-01,1.150004250000007033e+01,1.234072801266704846e+04,4.755428963470690329e-01
6.215612265802547500e+14,6.995986005838573663e-01,1.149004255000006935e+01,1.119692032839636522e+04,4.886891272948434284e-01
6.274949762307063750e+14,7.132087531755173515e-01,1.148004260000006838e+01,1.017047296118949998e+04,5.020161984174862368e-01
6.334287258811580000e+14,7.270244270416392762e-01,1.147004265000006562e+01,9.239369356830244215e+03,5.156653935757909979e-01
6.393624755316095000e+14,7.406507868991389909e-01,1.147004265000006562e+01,8.415926127929713402e+03,5.292460601386815844e-01
6.452962251820610000e+14,7.547115955686409805e-01,1.146004270000006464e+01,7.654537098767200405e+03,5.433776998208572628e-01
6.512299748325126250e+14,7.685189862094229385e-01,1.145004275000006366e+01,6.983500974135841716e+03,5.573729475972366565e-01
6.571637244829642500e+14,7.826065218496255360e-01,1.145004275000006366e+01,6.368339987842989103e+03,5.717757371946927680e-01
6.630974741334157500e+14,7.966764643419179670e-01,1.144004280000006268e+01,5.815915915439984019e+03,5.862813003353326557e-01
6.690312237838672500e+14,8.106861554994120311e-01,1.144004280000006268e+01,5.319555271424294915e+03,6.008409363124960212e-01
6.749649734343188750e+14,8.250169891509853137e-01,1.143004285000006170e+01,4.861890772106820805e+03,6.158556101966743412e-01
6.808987230847705000e+14,8.390745784044433275e-01,1.143004285000006170e+01,4.456029675256894734e+03,6.306957677160213160e-01
6.868324727352220000e+14,8.534913592866590903e-01,1.142004290000006073e+01,4.080337661482385101e+03,6.460435545268589097e-01
6.927662223856735000e+14,8.678163216118184309e-01,1.142004290000006073e+01,3.742141821427813738e+03,6.614068584369566794e-01
6.986999720361251250e+14,8.820458665872121795e-01,1.142004290000006073e+01,3.437817575518307876e+03,6.767854890348290464e-01
7.046337216865767500e+14,8.966300520119591111e-01,1.141004295000005975e+01,3.154561107373485356e+03,6.926678966333652543e-01
