rhoc,R,M,Lambda
3.043232323232323000e+15,9.960050199999962217e+00,1.886955493695580355e+00,5.182017897486949742e+00
3.074909090909091000e+15,9.920050399999961854e+00,1.882387132698025489e+00,5.121252876200936832e+00
3.106585858585858500e+15,9.900050499999961673e+00,1.877892870571157280e+00,5.063935582618053211e+00
3.138262626262626000e+15,9.860050699999963086e+00,1.873474286022481783e+00,5.009843667689207081e+00
3.169939393939394000e+15,9.840050799999962905e+00,1.869106263433448989e+00,4.958499738142392310e+00
3.201616161616161500e+15,9.820050899999962724e+00,1.864825205230548288e+00,4.909705892738925215e+00
3.233292929292929000e+15,9.800050999999962542e+00,1.860596191604247940e+00,4.863659644160115647e+00
3.264969696969697000e+15,9.760051199999962179e+00,1.856437594078154785e+00,4.819640820051303898e+00
3.296646464646464500e+15,9.740051299999961998e+00,1.852344521207301531e+00,4.778150870616076240e+00
3.328323232323232000e+15,9.720051399999963593e+00,1.848307334579163186e+00,4.738617217601268194e+00
3.360000000000000000e+15,9.700051499999963411e+00,1.844340192584146054e+00,4.701009171998632219e+00
