rhoc,R,M,Lambda
8.373325537266666250e+14,1.440002799999994210e+01,2.652659720076469441e+00,1.314788882507955670e+01
8.466254712073737500e+14,1.436002819999994173e+01,2.662467888568663454e+00,1.249488274446612657e+01
8.559183886880807500e+14,1.432002839999994315e+01,2.671860692290069839e+00,1.188249905827582786e+01
8.652113061687878750e+14,1.430002849999994297e+01,2.680574938350611447e+00,1.132556668684839174e+01
8.745042236494948750e+14,1.426002869999994260e+01,2.688674951981203876e+00,1.081600899170791408e+01
8.837971411302020000e+14,1.424002879999994242e+01,2.696404355282103982e+00,1.033461410913628242e+01
8.930900586109090000e+14,1.420002899999994384e+01,2.703564044907557307e+00,9.894109317664320002e+00
9.023829760916161250e+14,1.418002909999994365e+01,2.710188336265529241e+00,9.488380153967058916e+00
9.116758935723232500e+14,1.414002929999994329e+01,2.716434944916336747e+00,9.108493789576964872e+00
9.209688110530302500e+14,1.412002939999994311e+01,2.722241705986080174e+00,8.754866791068184995e+00
9.302617285337373750e+14,1.408002959999994452e+01,2.727596257274425007e+00,8.427735014646509981e+00
9.395546460144443750e+14,1.406002969999994434e+01,2.732528226089230738e+00,8.125045037167431872e+00
9.488475634951515000e+14,1.402002989999994398e+01,2.737180143460811177e+00,7.836677082929324634e+00
9.581404809758585000e+14,1.400002999999994380e+01,2.741436829887121895e+00,7.569461762943820560e+00
9.674333984565656250e+14,1.398003009999994362e+01,2.745313615656590045e+00,7.321043631562451637e+00
9.767263159372727500e+14,1.394003029999994503e+01,2.748847372759151586e+00,7.087822883079565983e+00
9.860192334179797500e+14,1.392003039999994485e+01,2.752143602978856851e+00,6.867593452121053765e+00
9.953121508986868750e+14,1.388003059999994449e+01,2.755110756200012112e+00,6.660818236031197159e+00
1.004605068379393875e+15,1.386003069999994430e+01,2.757863195075946905e+00,6.468888468923990942e+00
1.013897985860101000e+15,1.384003079999994412e+01,2.760265524377512936e+00,6.287776487149386639e+00
1.023190903340808000e+15,1.380003099999994554e+01,2.762439207854551881e+00,6.115410821300432787e+00
1.032483820821515125e+15,1.378003109999994535e+01,2.764445159433734478e+00,5.953626525224358090e+00
1.041776738302222250e+15,1.376003119999994517e+01,2.766123724625703328e+00,5.801347329177337642e+00
1.051069655782929250e+15,1.374003129999994499e+01,2.767600593290179045e+00,5.658764202393175680e+00
1.060362573263636375e+15,1.370003149999994640e+01,2.768952927099653571e+00,5.522091826935740855e+00
1.069655490744343375e+15,1.368003159999994622e+01,2.770030579584919384e+00,5.392573587559159165e+00
1.078948408225050500e+15,1.366003169999994604e+01,2.770936150304686763e+00,5.270881182860513547e+00
1.088241325705757500e+15,1.364003179999994586e+01,2.771658036970982675e+00,5.155612186619697113e+00
1.097534243186464625e+15,1.362003189999994568e+01,2.772261310327126971e+00,5.046272501085447892e+00
1.106827160667171625e+15,1.358003209999994532e+01,2.772701184083036452e+00,4.941893321936211336e+00
1.116120078147878750e+15,1.356003219999994691e+01,2.772945030723096504e+00,4.843675044739041091e+00
1.125412995628585875e+15,1.354003229999994673e+01,2.773103186060168923e+00,4.749415990907934315e+00
1.134705913109293000e+15,1.352003239999994655e+01,2.773064701398948895e+00,4.660215430800120018e+00
1.143998830590000000e+15,1.350003249999994637e+01,2.772951510790773177e+00,4.575826035787002866e+00
