rhoc,R,M,Lambda
8.365489695333333750e+14,1.414002929999994329e+01,2.650465001112647823e+00,1.311416418027713604e+01
8.458300145262626250e+14,1.412002939999994311e+01,2.660606718568681917e+00,1.245228810397980368e+01
8.551110595191918750e+14,1.410002949999994293e+01,2.670052557408179261e+00,1.185049561064514201e+01
8.643921045121212500e+14,1.406002969999994434e+01,2.678829466329068598e+00,1.130209632130253183e+01
8.736731495050505000e+14,1.404002979999994416e+01,2.687165344329642824e+00,1.078519425103047880e+01
8.829541944979797500e+14,1.400002999999994380e+01,2.695004067676395110e+00,1.031261758439464771e+01
8.922352394909091250e+14,1.398003009999994362e+01,2.702241150462607600e+00,9.877140274778437146e+00
9.015162844838383750e+14,1.396003019999994343e+01,2.709013587303208404e+00,9.471642529931603605e+00
9.107973294767676250e+14,1.392003039999994485e+01,2.715400510408756851e+00,9.091573033192679176e+00
9.200783744696970000e+14,1.390003049999994467e+01,2.721293883204301878e+00,8.740665414798556299e+00
9.293594194626262500e+14,1.388003059999994449e+01,2.726729955184270082e+00,8.416497179484021984e+00
9.386404644555555000e+14,1.384003079999994412e+01,2.731848047991946693e+00,8.110083998350759771e+00
9.479215094484848750e+14,1.382003089999994572e+01,2.736568531616012656e+00,7.824014573367326975e+00
9.572025544414141250e+14,1.380003099999994554e+01,2.740915345343827525e+00,7.558199102680394965e+00
9.664835994343435000e+14,1.378003109999994535e+01,2.744878698653860472e+00,7.311502982807351003e+00
9.757646444272727500e+14,1.374003129999994499e+01,2.748583488560520038e+00,7.076625314186310689e+00
9.850456894202020000e+14,1.372003139999994481e+01,2.751954636211413785e+00,6.855578412259061061e+00
9.943267344131313750e+14,1.370003149999994640e+01,2.755036974032571084e+00,6.651146621535847459e+00
1.003607779406060625e+15,1.366003169999994604e+01,2.757792388350742918e+00,6.458143168414055779e+00
1.012888824398989875e+15,1.364003179999994586e+01,2.760332026679017225e+00,6.276061557371066080e+00
1.022169869391919250e+15,1.362003189999994568e+01,2.762601204064222937e+00,6.103247804206024085e+00
1.031450914384848500e+15,1.360003199999994550e+01,2.764577638977812057e+00,5.940873245807093639e+00
1.040731959377777750e+15,1.358003209999994532e+01,2.766404796203145722e+00,5.788552055815866737e+00
1.050013004370707125e+15,1.354003229999994673e+01,2.767937430418425215e+00,5.644791980017195954e+00
1.059294049363636375e+15,1.352003239999994655e+01,2.769308348877602466e+00,5.506948023655789726e+00
1.068575094356565625e+15,1.350003249999994637e+01,2.770523946279224159e+00,5.378244632037138651e+00
1.077856139349495000e+15,1.348003259999994619e+01,2.771493664050619810e+00,5.256144867984553493e+00
1.087137184342424250e+15,1.346003269999994600e+01,2.772276321364343765e+00,5.140172071482910887e+00
1.096418229335353500e+15,1.344003279999994760e+01,2.772894170150666859e+00,5.029824921652661374e+00
1.105699274328282875e+15,1.340003299999994724e+01,2.773437943903151570e+00,4.925936431247299296e+00
1.114980319321212125e+15,1.338003309999994705e+01,2.773743479948520996e+00,4.826314410808585365e+00
1.124261364314141375e+15,1.336003319999994687e+01,2.773960594431827520e+00,4.732696197140422889e+00
1.133542409307070750e+15,1.334003329999994669e+01,2.773988257579333094e+00,4.642195973234811923e+00
1.142823454300000000e+15,1.332003339999994651e+01,2.773896117219976976e+00,4.557503303371009729e+00
