rhoc,R,M,Lambda
2.536404040404040500e+15,9.780051099999962361e+00,2.043953775382066684e+00,1.895465048018097010e+00
2.568080808080808000e+15,9.740051299999961998e+00,2.039452926694865109e+00,1.854976675570541023e+00
2.599757575757575500e+15,9.700051499999963411e+00,2.034989755533817224e+00,1.818176721910860216e+00
2.631434343434343500e+15,9.680051599999963230e+00,2.030571040321013321e+00,1.784653893068639530e+00
2.663111111111111000e+15,9.640051799999962867e+00,2.026202837457544259e+00,1.754119268113885299e+00
2.694787878787878500e+15,9.620051899999962686e+00,2.021498796525382780e+00,1.723887702003617406e+00
2.726464646464646500e+15,9.580052099999964099e+00,2.016077434688777537e+00,1.691830931708712349e+00
2.758141414141414000e+15,9.540052299999963736e+00,2.010765791523871471e+00,1.663112452110504513e+00
2.789818181818181500e+15,9.499039474854503950e+00,2.005524041347029662e+00,1.637177208286104690e+00
2.821494949494949500e+15,9.480052599999963192e+00,2.000379000613056846e+00,1.613632848335786019e+00
2.853171717171717000e+15,9.440052799999964606e+00,1.995334353277666617e+00,1.592384954345210213e+00
2.884848484848485000e+15,9.420052899999964424e+00,1.990390280351755026e+00,1.573177458487799107e+00
2.916525252525252500e+15,9.400052999999964243e+00,1.985530088841684249e+00,1.555640617727056974e+00
2.948202020202020000e+15,9.358154372743964444e+00,1.980772405174446193e+00,1.539669162103767031e+00
2.979878787878788000e+15,9.340053299999965475e+00,1.976103181149683419e+00,1.525135332882392447e+00
3.011555555555555500e+15,9.320053399999965293e+00,1.971527036230687147e+00,1.511953277041086174e+00
3.043232323232323000e+15,9.300053499999965112e+00,1.967038696330368985e+00,1.499926762940946290e+00
3.074909090909091000e+15,9.280053599999964931e+00,1.962298467605515961e+00,1.488221904876627644e+00
3.106585858585858500e+15,9.237064467190618799e+00,1.956837228745469615e+00,1.475780067026260411e+00
3.138262626262626000e+15,9.220053899999964386e+00,1.951509254887029421e+00,1.464840855796678110e+00
3.169939393939394000e+15,9.200053999999965981e+00,1.946304688054171672e+00,1.454934677739543547e+00
3.201616161616161500e+15,9.180054099999965800e+00,1.941231373283390349e+00,1.446318784468281660e+00
3.233292929292929000e+15,9.160054199999965618e+00,1.936293571932941937e+00,1.438568772970855614e+00
3.264969696969697000e+15,9.140054299999965437e+00,1.931452579582341178e+00,1.431791572477052243e+00
3.296646464646464500e+15,9.120054399999965256e+00,1.926733312035895818e+00,1.425816245878645638e+00
3.328323232323232000e+15,9.100054499999965074e+00,1.922130989900297182e+00,1.420621073460235362e+00
3.360000000000000000e+15,9.080054599999966669e+00,1.917636525590061813e+00,1.416150571930139934e+00
