energy_densityc2,pressurec2,baryon_density
7351196.93468521,508.1061979953,7397716.97879308
7522348.01543261,522.9537831946,7569963.53763114
7697487.71291356,538.3233920745,7746220.641495
7876711.29158652,554.3460434151,7926581.67089411
8060116.39531722,571.1669130611,8111142.18058579
8247803.11021801,588.9469147625,8299999.95020002
8439937.08858525,607.6592536327,8493322.93264252
8636552.49656036,627.1658748904,8691148.77963506
8837753.66811867,647.4932443167,8893582.37156418
9043647.35423604,668.6683397111,9100731.03168284
9254342.77842115,690.7186078462,9312704.58300921
9469951.69350822,713.6719157146,9529615.40655082
9690588.43974055,737.5564956809,9751578.50088563
9916370.0041695,762.4008841416,9978711.54312955
10147416.0814029,788.2338532987,10211134.9513254
10383849.1357295,815.0843356519,10448971.9482843
10625794.4646514,842.9813408145,10692348.6269132
10873380.2638578,871.9538642714,10941394.0170665
11126737.6936672,902.0307877011,11196240.153952
11386000.9469765,933.240770503,11457022.1481317
11651307.3187466,965.6121321884,11723878.257153
11922797.2770609,999.1727253177,11996949.9588476
12200614.53579,1033.9497986953,12276382.0263384
12484906.1288991,1069.9698505696,12562322.6047933
12775822.4864355,1107.258471625,12854923.2899662
13073517.5122315,1145.8401776025,13154339.2085682
13378148.6633628,1185.7382314367,13460729.1005104
13689877.0313998,1226.9744548624,13774255.4030615
14008867.4254931,1269.5690295109,14095084.3369678
14335288.4573318,1313.5402875923,14423385.9945764
14669312.6280182,1358.9044923476,14759334.4300127
15011116.4169003,1405.6756085464,15103107.7514581
15360880.3724048,1453.865063405,15454888.2155763
15718789.2049168,1503.4814984151,15814862.3241399
16085031.8817497,1554.5305126832,16183220.9229068
16459801.724251,1607.0143985148,16560159.3028
16843187.3367062,1661.0683566096,16945760.5470831
17235509.1801827,1716.8969106476,17340340.4682543
17636974.8878334,1774.5572700383,17744108.133685
18047796.8830114,1834.1084694246,18157277.4788546
18468192.4885388,1895.6114268369,18580067.4207036
18898384.0384272,1959.1290037152,19012701.9736259
19338598.992104,2024.7260668598,19455410.3681626
19789070.0512003,2092.4695523734,19908427.1724595
20250035.278958,2162.42853166,20371992.4165524
20721738.2223108,2234.674279548,20846351.7195467
21204428.0366982,2309.2803446065,21331756.4197576
21698359.6136736,2386.3226217269,21828463.707882
22203793.7113688,2465.8794270443,22336736.7632701
22720997.0878734,2548.0315752757,22856844.8933705
23250242.6375939,2632.8624595525,23389063.6764217
23791809.5306639,2720.4581338324,23933675.1074675
24345983.3554603,2810.907397973,24490967.7477714
24913056.2643046,2904.3018855548,25061236.8777091
25493327.1224106,3000.7361545462,25644784.6532238
26087101.6601544,3100.3077809017,26241920.2659219
26694692.6287381,3203.1174551916,26852960.106898
27316419.9593137,3309.2690823625,27478227.9343731
27952610.9256583,3418.869884733,28118055.045239
28603600.3104601,3532.0305083299,28772780.4505937
29269730.5753058,3648.865132677,29442751.0553669
29951352.0344428,3769.4915841503,30128321.8421254
30648823.0324038,3894.0314530174,30829856.0591617
31362510.1255725,4022.6102142839,31547725.412959
32092788.2677771,4155.3573524731,32282310.2651401
32840040.9999999,4292.4064904683,33033999.8339999
33580356.2691886,4429.3652220391,33778753.49026
34337308.6362716,4570.5859652491,34540297.6657211
35111274.7291013,4716.2001867025,35319010.9037221
35902639.8517695,4866.3434520476,36115280.2818845
36711798.1897271,5021.1555575741,36929501.60452
37539153.0198952,5180.7806662137,37762079.5993749
38385116.9259135,5345.3674481005,38613428.1188076
39250112.0186512,5515.0692258505,39483970.3455048
40134570.1621108,5690.0441247264,40374139.0028351
41038933.2048603,5870.4552278588,41284376.5699417
41963653.2171386,6056.4707367054,42215135.5016904
42909192.7337753,6248.264136928,43166878.4535699
43876025.0030742,6446.0143698856,44140078.5116667
44864634.2418104,6649.9060099373,45135219.4278247
45875515.8964919,6860.1294477634,46152795.8601033
46909176.9110637,7076.8810799212,47193313.6186596
47966136.0011892,7300.3635048533,48257289.9171746
49046923.9353067,7530.785725582,49345253.6299438
50152083.82261,7768.3633593269,50457745.554768
51282171.4081486,8013.3188542969,51595318.6817701
52437755.3752164,8265.8817139086,52758538.4682703
53619417.6552208,8526.2887287033,53947983.11986
54827753.7452275,8794.784216237,55164243.8778146
56063373.0333688,9071.620269231,56407925.3129801
57326899.1323286,9357.0570122825,57679645.6262934
58618970.2211016,9651.3628674429,58980036.9560698
59940239.3952432,9954.8148289882,60309745.6922235
61291375.025834,10267.6987477125,61669432.7975727
62673061.1273763,10590.3096250913,63059774.1363834
64085997.7348518,10922.9519176755,64481460.810325
65530901.2901912,11265.9398520881,65935199.5020003
67057184.2049327,11631.2485301053,67470692.2652337
68619129.8298228,12008.1899554819,69041943.4404193
70217566.8197152,12397.1319732076,70649785.7661125
71853342.8072081,12798.4541277937,72295071.3736055
73527324.8266633,13212.5480422544,73978672.2385463
75240399.7473389,13639.8178097162,75701480.6430688
76993474.7158376,14080.6803980879,77464409.6486898
78787477.6080357,14535.5660682468,79268393.580218
80623357.4907179,15004.9188062059,81114388.5209306
82502085.0930815,15489.1967697439,83003372.8192827
84424653.2883318,15988.8727500044,84936347.6074172
86392077.5855521,16504.434648578,86914337.3317474
88405396.6320891,17036.3859706116,88938390.2959017
90465672.726611,17585.2463344939,91009579.216303
92573992.3431064,18151.5519987036,93129001.7906946
94731466.6660136,18735.8564064135,95297781.2799025
96939232.1367029,19338.730748472,97517067.1031456
99198451.0115468,19960.7645454032,99788035.4472103
101510311.931809,20602.566249093,102111889.88981
103876030.505575,21264.7638648557,104489862.037466
106296849.90198,21948.0055945837,106923212.178234
108774041.457953,22652.9605017359,109413229.949643
111308905.297759,23380.3191989252,111961235.022178
113902770.965564,24130.7945589047,114568577.798687
116556998.071264,24905.1224497736,117236640.130075
119272976.949903,25704.0624952667,119966836.04766
122052129.334865,26528.3988610065,122760612.51259
124895909.045173,27378.9410676453,125619450.182709
127805802.687123,28256.5248318439,128544864.197284
130783330.37057,29162.0129360814,131538404.98
133830553.758868,30098.9234145557,134602197.551424
136948544.182264,31070.4349609428,137737351.980414
140138961.312891,32077.3955728316,140945530.427381
143403504.628527,33120.6422934236,144228433.767773
146743914.398575,34200.9974791681,147587802.493834
150161972.695404,35319.2647923108,151025417.637351
153659504.431753,36476.2249113414,154543101.713906
157238378.42486,37672.6309534413,158142719.689111
160900508.488081,38909.2036043217,161826179.967361
164647854.550718,40186.6259523245,165595435.403607
168482423.806782,41505.5380252895,169452484.338694
172406271.893542,42866.5310306066,173399371.658828
176421504.100588,44270.141300881,177438189.879702
180530276.610291,45716.8439499808,181571080.255885
184734797.770459,47207.0462466859,185800233.916049
189037329.400103,48741.0807159253,190127893.024637
193440188.129202,50319.1979804897,194556351.970584
197945746.773337,51941.5593593018,199087958.583736
202556435.744231,53608.2292416839,203725115.37959
207274744.497089,55319.1672606442,208470280.833035
212103223.015794,57074.2202920099,213325970.68176
217044483.336934,58873.1143101568,218294759.260015
222101201.113817,60715.4461352669,223379280.863445
227276117.221423,62600.6751112603,228582231.145711
232572039.403552,64528.114758002,233906368.547636
237991843.963239,66496.9244458025,239354515.759654
243538477.497631,68506.1011448046,244929561.218298
249214958.678582,70554.4713063757,250634460.637573
255024380.080175,72640.6829381145,256472238.57597
260969910.054499,74763.1979385575,262445990.04
267051008.550491,76896.0720456234,268554270.95251
273275851.073729,79025.4776159594,274804718.623601
279647304.387436,81164.3569766613,281200641.903589
286168264.983724,83327.3149307041,287745426.654401
292841657.970579,85530.6550647243,294442537.541968
299670435.872508,87792.4454806072,301295519.87035
306657577.34194,90132.6200034196,308308001.458537
313806085.778503,92573.1213959439,315483694.560941
321118987.853209,95138.0938200413,322826397.832579
328599331.934601,97854.1327847939,330339998.34
335894001.227119,100584.981564362,337669579.67568
343348797.357733,103435.559774215,345161789.705511
350967362.513588,106408.211727774,352820236.833707
358753428.257044,109505.202818242,360648609.527722
366710817.920536,112728.696129031,368650678.094703
374843449.070853,116080.727449792,376830296.497338
383155336.044949,119563.178657398,385191404.210012
391650592.559569,123177.749434311,393738028.116137
400333434.39683,126925.927311657,402474284.447581
409208182.1684,130808.956041283,411404380.767137
418279264.160465,134827.80231985,420532617.994962
427551219.262157,138983.120909319,429863392.480005
437028699.980031,143275.218221279,439401198.117367
446716475.541345,147704.014458317,449150628.512657
456619435.08881,152269.00443327,459116379.194373
466742590.969865,156969.217217304,469303249.875362
477091082.123355,161803.174799919,479716146.764463
487670177.566755,166768.849978067,490360084.929435
498485279.987083,171863.623727658,501240190.712331
509541929.438877,177084.24234821,512361704.198434
520845807.152601,182426.774710396,523729981.74
532975821.504087,188182.040072415,535927409.547015
545389439.64485,194117.289389151,548408909.777403
558093220.687485,200238.209797813,561181098.345851
571093871.506751,206550.673465456,574250745.248616
584398249.918801,213060.743873324,587624778.152029
598013367.923576,219774.682325389,601310286.064538
611946395.011801,226698.954689576,615314523.094315
626204661.537536,233840.23838034,629644912.294326
640795662.157458,241205.42959175,644309049.597004
655727059.337996,248801.650790479,659314707.840502
671006686.931548,256636.258478529,674669840.888776
686642553.822855,264716.851235945,690382587.847563
702642847.646782,273051.278054046,706461277.378592
719015938.578757,281647.646970309,722914432.11426
735770383.198951,290514.334016327,739750773.175098
752914928.431559,299659.992490778,756979224.792492
770458515.5604,309093.562569859,774608919.039018
788410284.322012,318824.281268042,792649200.668987
806779577.07766,328861.692762651,811109632.071682
825575943.065401,339215.659096149,829999998.340001
844803180.435467,350105.897678246,849324721.596313
864476635.235051,361687.870277003,869099378.502841
884607243.632896,373854.726768068,889334444.774395
905206237.064265,386482.3386356,910040640.029748
926285151.031873,399427.263209296,931228933.470404
947855834.191488,412525.180905554,952910549.691581
969930457.732076,425589.945840351,975096974.628495
992521525.060754,438413.404333392,997799961.641085
1015641881.80326,450766.141842487,1021031537.74041
1039304726.1308,462399.314136021,1044804009.96
1061312475.63185,472209.668802375,1066908930.7597
1083790563.13209,481379.139091525,1089481525.41871
1106748211.81842,490054.306901948,1112531688.51392
1130194787.61046,498397.168378642,1136069523.96184
1154139799.84885,506583.675633032,1160105349.44751
1178592901.92081,514802.84873375,1184649700.9473
1203563891.81939,523256.55268237,1209713337.34723
1229062712.63359,532160.028477386,1235307245.15911
1255099452.96582,541743.269206773,1261442643.3364
1281684347.27342,552253.342815382,1288130988.19199
1308827776.13079,563957.78432839,1315383978.42
1336540676.99492,577104.473838819,1343211941.84586
1364838296.95471,591694.969461253,1371628627.31878
1393733053.24482,607637.835820971,1400646489.70808
1423237631.12892,624831.822593892,1430278247.37552
1453364989.82917,643162.592440941,1460536887.74955
1484128368.59059,662499.60632141,1491435673.01774
1515541292.88426,682693.216144852,1522988145.93947
1547617580.75181,703572.037098355,1555208135.78163
1580371349.29511,724940.693378712,1588109764.37993
1613817021.31433,746578.050654934,1621707452.32844
1647969332.0981,768236.065259501,1656015925.3
1686360243.90148,792337.191715572,1694584701.12366
1725641775.53537,817193.970205276,1734051747.57733
1765834950.48152,842829.899065215,1774437985.47345
1806961307.33831,869269.195574826,1815764822.87226
1849042913.08887,896536.817395779,1858054166.42984
1892102376.72999,924658.484626929,1901328433.0105
1936162863.2719,953660.702491453,1945610561.56952
1981248108.12022,983570.784673671,1990924025.31276
2027382431.85016,1014416.87732274,2037292844.13937
2074590755.38512,1046227.98374142,2084741597.37435
2122898615.59079,1079033.98977843,2133295436.79762
2172332181.29697,1112865.68994291,2182980099.97655
2222918269.7596,1147754.81426107,2233821923.90904
2274684363.57542,1183734.05589399,2285847858.98428
2327658628.06271,1220837.09953771,2339085483.2687
2381869929.12134,1259098.65062566,2393563017.12467
2437347851.58649,1298554.46535557,2449309338.1696
2494122718.08994,1339241.38156193,2506353996.58346
2552225608.44408,1381197.35045687,2564727230.77289
2611688379.564,1424461.46926222,2624459983.4
2669634963.48888,1466933.92960726,2682662932.10158
2728872902.03625,1510665.85399246,2742156654.24187
2789430545.41059,1555694.82301805,2802969775.45082
2851336844.40772,1602059.55881445,2865131556.1922
2914621362.34586,1649799.96068339,2928671905.84245
2979314287.20806,1698957.14189012,2993621397.08165
3045446443.99882,1749573.4676455,3060011280.60374
3113049307.31779,1801692.59431783,3127873500.1528
3182155014.15395,1855359.50991556,3197240707.89302
3252796376.9027,1910620.57588411,3268146280.11936
3325006896.60934,1967523.57026049,3340624333.31665
3398820776.44167,2026117.73223214,3414709740.57495
3474272935.39468,2086453.80814678,3490438148.36875
3551399022.23088,2148584.09902299,3567845993.70856
3630235429.65859,2212562.50961181,3646970521.67257
3710819308.75171,2278444.59906215,3727849803.32732
3793188583.61424,2346287.63324487,3810522754.0458
3877381966.29158,2416150.63879091,3895029152.23161
3963438971.9333,2488094.45890297,3981409658.45857
4051399934.20901,2562181.81100047,4069705835.03468
4141306020.98105,2638477.34626051,4159960166
4233189201.65042,2717364.16252245,4252206249.39778
4327102689.17967,2799214.60963235,4346497866.7821
4423092207.74998,2884049.53996293,4442880377.36105
4521204553.42969,2971882.89055764,4541400146.17184
4621487620.6692,3062720.82400112,4642104566.3849
4723990429.48862,3156560.83389281,4745042082.10243
4828763153.37737,3253390.81769325,4850262211.66258
4935857147.92627,3353188.12047486,4957815571.46035
5045324980.21001,3455918.55392562,5067753900.29668
5157220458.94486,3561535.39583198,5180130084.26761
5271598665.43881,3669978.37618435,5294998182.20523
5388515985.35889,3781172.65702235,5412413451.68279
5508030141.33809,3895027.81413708,5532432375.59649
5630200226.44416,4011436.8297795,5655112689.33676
5755086738.53586,4130275.10656995,5780513408.56191
5882751615.53023,4251399.51385042,5908694857.58788
6013258271.60728,4374647.47875404,6039718698.40728
6146671634.37791,4499836.13526642,6173647960.35214
6283058183.0425,4626761.54550082,6310547070.41426
6422485987.56763,4755198.00828145,6450481884.23792
6565024748.91001,4884897.47090313,6593519717.80001
6718055024.39511,5020725.6710144,6747041577.91899
6874705726.26834,5155448.10934245,6904138002.54113
7035046504.30995,5290062.10398831,7064892220.93026
7199147513.95214,5425691.29009911,7229389400.23936
7367079373.86002,5563586.98894144,7397716690.63222
7538913120.78708,5705132.23691034,7569963271.45506
7714720161.62353,5851849.01564094,7746220398.48367
7894572222.55832,6005409.26297178,7926581452.27051
8078541295.27586,6167650.30773575,8111141987.61732
8266699580.10899,6340595.46533878,8299999784.19999
8459082967.57124,6525307.2099616,8493247001.47233
8655784577.67663,6721195.60009724,8690993554.64276
8856944033.05458,6927885.57771577,8893344200.83961
9062707195.87669,7144920.88688451,9100406136.23009
9273226451.14982,7371750.621717,9312289052.80828
9488661004.25851,7607715.87109273,9529105196.50464
9709177193.60985,7852036.65857279,9750969426.64896
9934948819.2876,8103799.4257544,9977999276.81771
10166157488.6804,8361945.35751228,10210315017.0977
10402992980.109,8625259.89678254,10448039717.8
10623486653.4229,8870168.9347979,10669088953.1627
10848898566.6083,9122080.77008731,10894814928.4473
11079288965.4466,9381180.54799491,11125316589.4669
11314716248.9627,9647657.38638246,11360694975.4315
11555236784.747,9921704.41276762,11601053263.2382
11800904717.3813,10203518.799155,11846496812.6986
12051771769.9612,10493301.7943818,12097133212.7223
12307887038.7436,10791258.7538044,12353072328.4779
12569296780.9534,11097599.1661373,12614426349.5521
12836044195.817,11412536.6772551,12881309839.1273
13108169198.91,11736289.1107569,13153839784.2
13385731923.6215,12069062.5397633,13432119473.5404
13668905959.8436,12411135.9175328,13716286385.6819
13957856319.9934,12762789.9834715,14006465069.392
14252754806.8129,13124315.2158354,14302782708.3638
14553780294.0046,13496012.2129136,14605369176.9604
14861119019.6893,13878192.0904579,14914357097.1378
15174964893.3951,14271176.8961094,15229881896.5723
15495519817.319,14675300.041604,15552081868.0179
15822994022.6515,15090906.7535917,15881098229.9192
16157606421.7992,15518354.5439298,16217075188.3063
16499584977.384,15958013.7003665,16560160000
16849188475.8596,16413772.6231964,16910578145.6501
17206452458.6735,16888284.746629,17268411248.4506
17571496807.0308,17380213.6782557,17633816211.2049
17944440907.3637,17888009.102898,18006953256.8292
18325403501.9241,18409886.8031257,18387985998.6062
18714502532.5396,18943810.1468806,18777081511.9269
19111854977.4111,19487473.5511722,19174410407.5494
19517576680.8452,20038288.4921632,19580146906.4085
19931782175.8144,20593372.6864102,19994468916.0087
20354584499.2519,21149543.1125694,20417558108.4325
20786095000,21703313.5740715,20849600000
21270572083.0141,22303156.563968,21334965666.1793
21766090492.3502,22893869.1466476,21831630341.9274
22272954474.4549,23480461.3964827,22339857061.1303
22791479056.7167,24068588.1919986,22859914980.9381
23321990472.5266,24664547.7793631,23392079524.3118
23864826604.4081,25275295.464126,23936632525.8868
24420337446.0898,25908475.5653041,24493862381.2327
24988885584.4221,26572474.9481128,25064064199.5875
25570846702.0976,27276501.7936536,25647539960.1485
26166610102.18,28030693.8056312,26244598672
26776412819.9699,28840046.5302314,26855426883.963
27400666061.636,29701431.0231385,27480471777.5828
28039653505.8758,30612823.4085742,28120064238.0958
28693661341.6948,31571795.3525058,28774542851.9054
29362978126.1813,32575443.6372383,29444254085.8225
30047894632.3553,33620320.7406054,30129552470.4768
30748703686.778,34702367.5592426,30830800787.9991
31465699996.6052,35816849.7081125,31548370264.0686
32199179965.7718,36958299.1204157,32282640764.4328
32949441500,38120462.9539867,33034000996
33647792532.2049,39210298.5343703,33733680077.7108
34360673106.6574,40345619.0542719,34448178763.5453
35088437462.7979,41522908.3709732,35177810941.216
35831450659.3338,42738097.7313659,35922897146.757
36590088945.8827,43986514.1982333,36683764705.3394
37364740148.3965,45262833.3651066,37460747875.0689
38155804068.9339,46561037.7783284,38254187993.8302
38963692900.3733,47874382.6521782,39064433629.2395
39788831656.6885,49195370.6081724,39891840731.7751
40631658619.4292,50515737.2839271,40736772791.1506
41492625801.0899,51826449.7301386,41599600996
42371122483.5533,53113094.058677,42479728924.5689
43268387455.8378,54376242.0272384,43378477829.1109
44184802545.1335,55625346.398471,44296241675.9295
45120756450.1624,56870981.2206548,45233422766.5212
46076644831.4216,58124826.9304272,46190431913.9264
47052870401.4113,59399677.4567777,47167688622.807
48049843014.7802,60709473.6365671,48165621273.338
49067979758.3422,62069367.3866859,49184667308.9864
50107705040.9094,63495821.3909937,50225273428.2655
51169450682.8676,65006749.5934792,51287895780.544
52253656005.4503,66621704.5898944,52373000166.0001
53360759584.0615,68349952.846409,53480967848.118
54491405490.9228,70184808.147376,54612374943.306
55646076640.3097,72122406.9148855,55767717319.8951
56825265052.986,74158217.3686058,56947501336.4701
58029471999.6385,76286924.0930623,58152244063.795
59259208145.6022,78502313.9478234,59382473511.4323
60514993696.908,80797164.7601096,60638728859.1563
61797358547.5918,83163138.6213332,61921560693.2636
63106842428.2576,85590681.993195,63231531247.881
64443995055.8697,88068935.2059365,64569214651.3794
65809376284.7403,90585654.289647,65935197178.0001
67343892726.0777,93412643.6899228,67470415779.1899
68914163556.1705,96328708.7276641,69041380025.4113
70521009484.6009,99336426.43933,70648922209.3026
72165269492.6569,102438432.80883,72293894002.3936
73847801219.7918,105637423.201405,73977166906.3222
75569481357.6002,108936152.742408,75699632714.5506
77331206051.4358,112337436.636954,77462203984.8367
79133891309.7962,115844150.426203,79265814522.7051
80978473421.5952,119459230.175957,81111419876.1732
82865909381.4696,123185672.593073,82999997841.9999
84796750839.4482,127026432.995834,84932470514.0085
86771871503.0135,130985312.948576,86909936568.2478
88792531073.8152,135066280.918327,88933443576.8125
90860035695.263,139273460.588888,91004063502.2125
92975739838.5682,143611137.729648,93122893265.2509
95141048271.6993,148083767.395309,95291055326.1224
97357418115.4055,152695981.473834,97509698279.043
99626360990.6257,157452596.600916,99779997460.722
101949445261.881,162358622.460326,102103155573.003
104328298381.47,167419270.490525,104480403320
106542429359.744,172206007.493574,106690895686.285
108805669132.388,177204613.408578,108948155449.576
111118631444.425,182396787.245655,111253172067.904
113481912942.953,187761410.197803,113606955933.266
115896091428.568,193274272.239814,116010538814.529
118361724040.978,198907825.335341,118464974309.698
120879345378.714,204630971.680335,120971338307.756
123449465553.007,210408896.409693,123530729460.273
126072568176.148,216202955.033497,126144269662.996
128749108284.79,221970626.486695,128813104547.627
131479510198.91,227665543.002894,131538403984
134263935915.18,233278559.309736,134321200437.167
137103791668.603,238845405.520493,137162869096.968
140000929964.149,244385106.817132,140064655450.372
142957290467.005,249919179.754564,143027831333.582
145974903801.703,255471626.983274,146053695489.48
149055895543.81,261068952.242739,149143574136.855
152202490416.287,266740200.510878,152298821551.679
155417016703.435,272517028.301412,155520820660.677
158701910896.113,278433809.288217,158810983647.456
162059722582.832,284527780.725994,162170752571.457
165493119602.181,290839236.555181,165601600000
168923864469.93,297203287.737579,169022956373.477
172431651675.681,303710919.198131,172514998534.012
176014397580.358,310339476.521559,176079186861.629
179669738324.92,317064118.967844,179717011908.039
183395014032.7,323857728.150995,183429995020
187358185424.198,330881464.470029,187387915794.882
191401438352.674,337823586.133272,191431237743.43
195528713242.185,344855297.633024,195561803590.872
199744186549.533,352162649.751672,199781495823.439
204052282228.018,359947525.289861,204092237546.298
208457683978.2,368429715.333688,208495993360
213317961360.699,378576368.754199,213349651086.46
218294053578.97,389749582.799385,218316298961.776
223388323235.293,401852993.471288,223398567326.704
228603160360.233,414776585.162944,228599147754.708
233940981660.852,428393442.954424,233920794477.416
239404229702.931,442556823.362101,239366325843.261
244995372024.835,457097656.371805,244938625810.088
250716900180.634,471822621.535221,250640645472.493
256571328710.036,486512966.216617,256475404624.732
262561194032.7,500924252.255473,262445993360
268689082270.11,515103882.683588,268554274414.91
274960491454.351,529310374.722737,274804722233.23
281378563557.211,543593124.195438,281200645665.426
287946498518.977,558008244.678843,287745430573.575
294667554870.05,572618713.17609,294442541623.766
301545050340.261,587494580.541529,301295524120.218
308582362454.892,602713261.354422,308308005882.088
315782929116.38,618359918.823384,315483699163.957
323150249170.57,634527961.496337,322826402621.017
330687882956.4,651319670.128977,330340003320
337854221128.9,668260620.914781,337478409427.945
345185056055.359,687018831.82295,344771071276.188
352680953788.344,707251007.203883,352221322218.569
360342284592.322,728570753.9201,359832567640.269
368169209057.672,750540590.693498,367608286514.356
376161663879.726,772666337.778247,375552032991.961
384319347327.026,794394486.145074,383667438026.83
392641704426.469,815113220.125972,391958211034.959
401127911896.586,834157779.893357,400428141590.118
409776862864.008,850820782.15837,409081101155.997
418587151402.082,864367952.219641,417921044855.787
427557056934.601,874059445.891919,426952013280.001
435483897878.372,879165054.373533,435009963668.651
443569301989.101,883570551.307451,443219993360
453644128765.605,890088737.12956,453316861147.632
464022534843.067,897072636.371376,463643742789.892
474691574255.305,904420770.953663,474205878166.555
485636538144.621,912028572.211406,485008626525.6
496840824877.323,919788006.347816,496057469202.497
508285814342.758,927587324.874212,507358012401.451
519950747956.399,935310947.467763,518915990040.001
531187469516.57,942533509.587658,530083335427.052
542655075473.819,949759997.797069,541491007967.994
554359975875.103,957012471.494604,553144179629.74
566308828475.152,964313676.87711,565048133682.663
578508548725.45,971687055.857756,577208267095.89
590966320198.734,979156760.556996,589630092984.171
603689605471.317,986747673.661913,602319243107.384
616686157487.123,994485434.961782,615281470423.853
629964031428.27,1002396474.38337,628522651698.583
643531597118.77,1010508051.87003,642048790167.67
657397551989.099,1018848304.47382,655866018260.001
671151191359.524,1027152601.41779,669566734318.26
685193262183.852,1035635282.30564,683553651544.57
699529512583.104,1044306955.46703,697832748539.477
714165792067.645,1053178563.35034,712410128793.539
729108052855.101,1062261398.69151,727292023296.207
744362351189.153,1071567121.81446,742484793199.202
759934848658.382,1081107779.1231,757994932535.564
775831813514.48,1090895822.85007,773829070995.462
792059621989.101,1100944132.13122,789993976760
809868182290.977,1112033050.49997,807735789449.693
828074229964.696,1123429062.37368,825876050642.506
846687481157.731,1135143586.52378,844423708759.467
865717927449.315,1147188462.11603,863387913186.68
885175844653.509,1159575969.03811,882778018788.659
905071801928.015,1172318849.30115,902603590522.964
925416671200.903,1185430329.57616,922874408158.537
946221636926.804,1198924144.92997,943600471099.941
967498206185.299,1212814563.82923,964792003319.999
989955551021.834,1227588470.16784,987152517108.739
1012940916688.79,1242839226.7956,1010031269621.66
1036464422497.78,1258578584.6457,1033440271824.95
1060536262910.03,1274818736.723,1057391813057.11
1085166701615.41,1291572331.76631,1081898467480.65
1110366065230.08,1308852488.47804,1106973100683.32
1136144736601.51,1326672810.34062,1132628876432.31
1162513147709.55,1345047401.03974,1158879263585.02
1189481772152.6,1363990880.51537,1185738043160
1217168937802.13,1383355784.41261,1213329656820.61
1245482251993.42,1402967827.78795,1241563315449.57
1274441509398.05,1423039529.80301,1270453959156.82
1304067359654.27,1443795485.10083,1300016875702.23
1334381345597.65,1465473231.45709,1330267708585.22
1365405943374.39,1488324491.4975,1361222465322.77
1397164604546.08,1512616826.99805,1392897525919.82
1429681800301.99,1538635750.63334,1425309651537.02
1462983067901.9,1566687348.47601,1458475993360
1497024146402.56,1596653901.64661,1492358125749.71
1531865396147.51,1628327575.00868,1527027380382.42
1567525574330.59,1661755900.28908,1562502043044.26
1604023871239.64,1696989138.78375,1598800824321.86
1641379919966.76,1734080272.41295,1635942869471.09
1679613806326.08,1773084993.95066,1673947768514.86
1718746078982.75,1814061695.60596,1712835566575.64
1758797759797.91,1857071455.11346,1752626774447.93
1799790354393.14,1902178018.46419,1793342379416.36
1841745862939.36,1949447778.3818,1835003856325.19
1884686791174.17,1998949747.6169,1877633178904.85
1928636161652.21,2050755526.09947,1921252831361.66
1973617525232.99,2104939260.9539,1965885820236.79
2019654972810.92,2161577598.34326,2011555686540.77
2066773147292.16,2220749626.07146,2058286518169.78
2114997255822.73,2282536805.83212,2106102962610.46
2164353082273.64,2347022893.95415,2155030239939.95
2214866999986.5,2414293849.45371,2205094156127.73
2266565984786.15,2484437728.16554,2256321116646.68
2319477628264.17,2557544561.68894,2308738140400.22
2373630151339.08,2633706219.85057,2362372873973.03
2429052418098.33,2713016255.35553,2417253606212.86
2485773949927.15,2795569729.27069,2473409283151.02
2543824939930.28,2881463015.96509,2530869523269.61
2603236267650.99,2970793586.11378,2589664633123.24
2664039514094.33,3063659766.36751,2649825623323.9
2726266977059.02,3160160474.28671,2711384224896.95
2789951686784.6,3260394927.15177,2774372906017.22
2855127421919.15,3364462323.28027,2838824889133.88
2921828725813.72,3472461494.51488,2904774168493.1
2990090923149.7,3584490528.59358,2972255528067.87
3059950136904.25,3700646360.17244,3041304559904.19
3131443305661.82,3821024329.35265,3111957682893.7
3204608201275.95,3945717706.65464,3184252161982.15
3279483446889.15,4074817183.50126,3258226127824.35
3356108535316.95,4208410327.40402,3333918596895.59
3434523847802.29,4346581001.20654,3411369492070.27
3514770673147.65,4489408745.91895,3490619663678.69
3596891227230.86,4636968126.88417,3571710911052.88
3680928672912.09,4789328043.24779,3654686004573.11
3766927140338.65,4946551000.96295,3739588708226.46
3854931747654.48,5108692349.8484,3826463802689.46
3944988622122.07,5275799485.53298,3915357108947.09
4037144921663.22,5447911017.46386,4006315512460.26
4131448856826.66,5625055904.53045,4099386987894.98
4227949713189.68,5807252560.25715,4194620624425.76
4326697874200.96,5994507929.95054,4292066651627.04
4427744844473.25,6186816542.64368,4391776465966.09
4531143273532.11,6384159541.16772,4493802657911.17
4636946980030.14,6586503694.18839,4598199039669.78
4745210976433.21,6793800394.57743,4705020673570.92
4855991494187.77,7005984649.04315,4814323901107.07
4969346009376.85,7222974064.50588,4926166372650.58
5085333268872.87,7444667837.29008,5040607077860.5
5204013316995.97,7670945751.78603,5157706376795.9
5325447522686.18,7901667195.82489,5277526031751.77
5449698607197.56,8136670200.59582,5400129239834.75
5576830672323.48,8375770513.50394,5525580666295.38
5706909229161.52,8618760712.92808,5653946478634.97
5840001227426.5,8865409374.36078,5785294381504.53
5976175085321.45,9115460297.91294,5919693652414.68
6115500719974.5,9368631807.60941,6057215178275.09
6258049578451.24,9624616133.30424,6197931492782.56
6403894669352.41,9883078886.37434,6341916814678.07
